fire_size
1
5
6
5
5
1
14
6
19
5
5
7
16
2
3
7
17
1
1
14
1
8
32
91
6
1
29
6
49
27
26
48
5
20
43
7
77
24
24
525
109
8
4
56
22
31
19
80
25
80
3
17
1
16
15
12
91
86
656
564
61
1
83
7
4
2
6
458
1
13
12
1
110
1
255
95
121
529
132
205
1
2
12
15
621
6
11
61
1
111
202
118
56
21
210
1
44
2
6
2
70
21
10
198
9
2
10
1
4
155
9
11
222
4
7
1
475
2
5
14
73
6
7
32
64
6
4
23
66
296
349
268
35
4
5
36
323
132
9
4
78
36
52
19
12
89
7
1
6
18
305
8
1
278
15
4
9
566
2
353
23
235
21
4
10
9
4
73
444
1
1
4
17
20
1
41
15
4
4
1
41
22
132
1
25
4
66
2
138
45
74
39
114
248
6
462
1
295
94
8
176
1
22
33
1
11
31
1
5
63
239
6
265
7
3
114
3
6
78
10
10
156
25
199
17
11
22
124
260
3
109
38
4
18
6
161
17
187
2
257
30
122
14
122
4
65
37
121
80
26
41
52
21
13
4
2
333
9
1
487
2
167
10
17
94
51
19
1
10
11
3
1065
6
43
43
314
15
1
8
105
69
22
50
10
183
2
5
114
1
6
26
2
116
1
16
2
3
6
78
165
129
199
35
6
163
1
116
42
40
1
22
9
37
22
63
23
42
1
1
1
22
1
9
30
127
10
224
90
9
66
5
401
11
17
539
14
8
68
8
1
543
4
10
16
19
12
360
55
44
68
9
10
310
2
373
8
4
25
93
5
269
1
156
16
966
1
27
2
2
30
203
13
20
2
37
613
16
8
12
3
2
1
179
28
