step,fire_size,cluster distr,mean tree density
30,[304],"[2, 1, 2]",0.7725
31,[],"[3, 1, 1, 3, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2]",0.1325
32,[],"[3, 1, 1, 3, 7, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 2, 1, 5, 1, 1, 3, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 2]",0.1925
33,[],"[3, 1, 1, 3, 10, 1, 1, 2, 2, 1, 2, 1, 1, 1, 10, 1, 2, 2, 1, 1, 1, 4, 1, 1, 1, 3, 1, 1, 5, 1, 4, 1, 1, 1, 1, 5, 1, 5, 1, 2, 1, 5, 1, 2, 2, 1, 1, 1, 2]",0.26
34,[],"[4, 1, 1, 1, 1, 3, 13, 1, 2, 1, 2, 1, 3, 2, 2, 1, 1, 15, 1, 1, 2, 2, 1, 1, 2, 1, 4, 1, 2, 1, 2, 3, 1, 9, 1, 4, 2, 1, 6, 1, 5, 1, 2, 4, 4, 6, 2, 2, 1, 1, 1, 1, 2]",0.34
35,[],"[4, 1, 1, 4, 7, 22, 3, 4, 2, 1, 1, 3, 2, 2, 1, 19, 1, 1, 27, 2, 1, 1, 2, 1, 3, 1, 1, 1, 4, 1, 8, 17, 6, 1, 5, 2, 2, 2, 3, 1, 1, 1, 1]",0.435
36,[],"[4, 1, 15, 23, 3, 4, 2, 1, 1, 34, 2, 2, 1, 32, 2, 1, 1, 1, 2, 1, 3, 1, 6, 8, 21, 9, 5, 2, 2, 4, 1, 1, 1, 1]",0.495
37,[],"[4, 1, 16, 24, 3, 4, 2, 1, 1, 98, 2, 2, 1, 1, 2, 2, 1, 2, 1, 3, 1, 6, 8, 10, 5, 3, 1, 4, 4, 2, 1, 1]",0.5425
38,[],"[4, 2, 16, 134, 3, 4, 2, 1, 1, 2, 3, 1, 1, 2, 1, 3, 15, 10, 6, 5, 1, 4, 4, 2, 1, 1]",0.5725
39,[],"[4, 2, 19, 178, 3, 4, 2, 1, 1, 2, 3, 6, 1, 4, 5, 2, 1, 1]",0.5975
40,[],"[4, 229, 6, 1, 2, 1, 6, 1, 4, 2, 1, 2]",0.6475
41,[239],"[4, 1, 2, 1, 6, 8, 2, 2]",0.6625
42,[],"[4, 4, 1, 3, 3, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 4, 1, 1, 1, 6, 1, 1, 1, 1, 8, 2, 2]",0.145
43,[],"[4, 5, 1, 1, 4, 2, 3, 1, 1, 1, 1, 7, 1, 2, 2, 1, 1, 1, 3, 1, 1, 1, 1, 5, 1, 1, 1, 6, 1, 5, 2, 1, 1, 2, 1, 11, 1, 2, 1]",0.22
44,[],"[9, 6, 1, 1, 4, 2, 3, 1, 2, 1, 1, 7, 1, 2, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 7, 1, 1, 3, 1, 1, 1, 6, 2, 1, 5, 3, 2, 2, 1, 11, 4, 2]",0.28
45,[],"[9, 7, 1, 1, 5, 2, 3, 1, 3, 2, 1, 7, 1, 4, 2, 1, 1, 1, 1, 1, 1, 1, 4, 1, 3, 1, 1, 1, 2, 1, 5, 9, 1, 1, 1, 1, 1, 1, 1, 1, 2, 6, 2, 1, 5, 3, 2, 2, 1, 1, 14, 4]",0.3375
46,[],"[13, 8, 2, 12, 4, 1, 3, 2, 1, 1, 8, 1, 4, 3, 1, 1, 1, 1, 1, 1, 1, 1, 23, 1, 1, 1, 1, 2, 1, 9, 1, 1, 1, 1, 1, 1, 1, 13, 7, 6, 1, 17, 1, 1, 4, 1]",0.42
47,[6],"[22, 2, 19, 1, 1, 4, 1, 7, 1, 8, 1, 2, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 44, 1, 1, 4, 2, 1, 2, 1, 1, 1, 1, 1, 1, 32, 3, 1, 1, 4, 1]",0.48
48,[],"[22, 2, 19, 1, 1, 13, 1, 1, 24, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 2, 1, 84, 1, 1, 1, 2, 5, 1, 1, 6, 3, 5, 2]",0.53
49,[],"[23, 3, 63, 1, 4, 1, 1, 1, 1, 2, 3, 1, 1, 2, 101, 1, 12, 1, 5, 5, 2]",0.585
50,[],"[103, 1, 1, 1, 1, 2, 3, 1, 1, 2, 104, 1, 12, 1, 5, 8]",0.6175
51,[],"[108, 1, 1, 1, 1, 119, 3, 1, 12, 1, 5, 8]",0.6525
52,[],"[237, 1, 1, 1, 1, 3, 1, 1, 1, 14, 1, 5, 8]",0.6875
53,[],"[265, 1, 3, 1, 3, 1, 1, 1, 10]",0.715
54,[],"[294, 3, 1, 1]",0.7475
55,[303],"[3, 1]",0.7675
56,[],"[1, 1, 1, 2, 2, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1]",0.11
57,[],"[2, 2, 2, 1, 1, 6, 2, 1, 1, 1, 1, 2, 1, 1, 2, 3, 1, 1, 1, 1, 1, 2, 4, 1, 1, 1, 2, 2, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 6, 1, 2, 1, 1, 1, 1, 1]",0.2075
58,[],"[1, 2, 2, 2, 1, 1, 6, 2, 1, 3, 1, 1, 1, 4, 7, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 4, 1, 1, 1, 1, 3, 2, 5, 3, 1, 1, 1, 5, 1, 1, 1, 6, 4, 1, 1, 2, 1, 6, 1, 2, 2, 1, 2, 1, 1, 1, 2]",0.2825
59,[],"[1, 2, 2, 2, 1, 3, 15, 2, 1, 3, 9, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 5, 9, 2, 1, 3, 5, 3, 5, 1, 1, 1, 5, 1, 2, 6, 4, 1, 1, 4, 1, 10, 1, 2, 3, 1, 2, 1, 2, 1, 2]",0.345
60,[],"[1, 2, 2, 2, 1, 3, 16, 2, 1, 4, 5, 13, 1, 1, 3, 3, 3, 5, 9, 15, 9, 3, 1, 1, 1, 5, 5, 1, 4, 1, 1, 4, 12, 1, 2, 3, 1, 1, 3, 2, 3, 1, 2, 1]",0.4
61,[],"[1, 1, 2, 2, 2, 32, 17, 2, 1, 18, 1, 3, 6, 1, 15, 9, 6, 1, 2, 5, 5, 4, 1, 1, 7, 12, 1, 3, 4, 3, 2, 4, 3, 1, 1]",0.4475
62,[],"[1, 1, 5, 3, 66, 22, 1, 6, 1, 15, 16, 1, 7, 18, 4, 1, 15, 1, 4, 3, 3, 4, 3, 1, 1]",0.5075
63,[],"[2, 1, 5, 4, 94, 22, 1, 7, 20, 1, 1, 8, 25, 4, 1, 19, 2, 4, 3, 1, 1]",0.565
64,[],"[193, 1, 4, 7, 21, 19, 2, 3, 1]",0.6275
65,[],"[260, 1, 2, 3, 1]",0.6675
66,[],"[271, 1, 2, 1, 3, 1]",0.6975
67,[],"[291, 1, 1]",0.7325
68,[],"[300, 1, 1]",0.755
69,[307],[1],0.77
70,[],"[1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",0.0825
71,[],"[5, 1, 2, 1, 1, 2, 1, 1, 1, 4, 2, 1, 4, 1, 2, 1, 1, 1, 1, 1, 3, 1, 1, 2, 2, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 3, 1, 1, 7, 1, 1, 1]",0.195
72,[2],"[1, 5, 2, 3, 1, 1, 1, 8, 1, 4, 4, 2, 1, 2, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 1, 2, 2, 4, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 16, 1, 1, 1, 1, 1, 1]",0.2725
73,[],"[1, 5, 2, 12, 1, 1, 1, 1, 1, 1, 4, 4, 2, 2, 1, 1, 3, 1, 2, 4, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 5, 1, 1, 1, 5, 4, 1, 1, 4, 1, 1, 1, 2, 1, 1, 1, 1, 1, 3, 2, 2, 1, 1, 20, 1, 1, 1, 1, 1, 1, 1, 1]",0.335
74,[],"[1, 5, 2, 19, 1, 1, 1, 1, 1, 14, 5, 2, 1, 10, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 6, 2, 1, 3, 5, 9, 1, 1, 7, 1, 1, 1, 1, 4, 5, 1, 1, 2, 2, 1, 21, 1, 1, 1, 1, 5, 1, 2]",0.4075
75,[3],"[1, 5, 2, 22, 1, 1, 1, 1, 14, 5, 2, 1, 1, 1, 12, 3, 1, 1, 1, 1, 1, 1, 1, 2, 6, 2, 14, 1, 10, 1, 44, 1, 4, 1, 5, 1, 1, 2, 1, 7, 1]",0.4675
76,[],"[3, 5, 2, 31, 1, 1, 18, 2, 1, 1, 1, 1, 82, 3, 1, 1, 1, 2, 1, 2, 9, 2, 15, 1, 1, 1, 5, 1, 2, 1, 7, 1]",0.515
77,[6],"[7, 2, 34, 1, 1, 21, 1, 1, 1, 1, 98, 1, 1, 1, 1, 9, 2, 17, 1, 1, 1, 1, 1, 2, 7, 1, 1, 1]",0.5575
78,[21],"[7, 1, 1, 188, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 7, 1]",0.6075
79,[],"[7, 1, 5, 202, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 7, 1]",0.5925
80,[],"[7, 1, 7, 215, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 7]",0.6275
81,[],"[7, 1, 234, 1, 1, 1, 1, 1, 5, 1, 1, 1, 8]",0.6575
82,[],"[7, 1, 252, 1, 7, 1, 1, 1, 1]",0.68
83,[],"[8, 1, 264, 1, 1, 9, 1, 1, 1]",0.7175
84,[],"[298, 1, 1, 1, 1, 2]",0.76
85,[],"[309, 1, 1, 2]",0.7825
86,[],"[320, 1]",0.8025
87,[332],[],0.83
88,[],"[2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2]",0.095
89,[],"[2, 1, 1, 2, 2, 1, 1, 3, 1, 2, 3, 3, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 2, 5, 1, 1, 1, 5, 1, 1, 1, 2, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 2]",0.19
90,[],"[6, 7, 1, 1, 2, 1, 1, 1, 1, 1, 6, 1, 1, 4, 3, 3, 1, 4, 1, 1, 2, 17, 2, 1, 1, 1, 1, 2, 1, 1, 9, 3, 1, 6, 1, 1, 4, 2, 1, 1, 3, 1, 1, 1, 3]",0.285
91,[],"[6, 9, 1, 1, 2, 1, 1, 1, 1, 1, 11, 2, 4, 3, 4, 5, 2, 1, 2, 1, 30, 1, 1, 1, 1, 1, 4, 1, 9, 3, 1, 1, 1, 4, 2, 1, 1, 1, 3, 2, 1, 1, 1, 3, 1]",0.3375
92,[],"[6, 21, 1, 1, 2, 1, 1, 2, 1, 1, 15, 5, 1, 1, 49, 1, 2, 1, 1, 1, 1, 1, 6, 8, 1, 1, 1, 1, 1, 1, 6, 2, 1, 5, 1, 1, 3, 1, 1, 3, 1]",0.4025
93,[],"[6, 21, 1, 1, 5, 1, 1, 2, 1, 18, 1, 5, 1, 54, 1, 1, 2, 1, 1, 1, 1, 1, 7, 8, 1, 1, 3, 1, 1, 1, 8, 10, 2, 1, 1, 3, 1, 1, 1]",0.445
94,[],"[6, 27, 5, 3, 2, 1, 19, 8, 1, 1, 68, 3, 3, 2, 1, 1, 1, 1, 16, 1, 1, 3, 1, 1, 1, 1, 10, 4, 3, 1, 3, 1, 1]",0.5025
95,[86],"[37, 5, 23, 2, 1, 8, 1, 1, 3, 3, 1, 1, 25, 1, 1, 3, 7, 1, 1, 1, 3, 1]",0.54
96,[],"[40, 29, 2, 2, 13, 1, 1, 3, 1, 2, 1, 1, 31, 1, 2, 1, 1, 1, 8, 2, 1, 1, 1, 2, 1, 1, 1, 4, 1, 1, 1]",0.395
97,[15],"[50, 30, 2, 2, 39, 1, 1, 2, 1, 1, 5, 1, 8, 1, 9, 1, 2, 1, 1, 1, 2, 3, 1, 1, 4, 1, 1, 1, 1]",0.4725
98,[],"[86, 2, 1, 2, 40, 1, 1, 2, 7, 2, 1, 5, 1, 11, 1, 9, 5, 1, 1, 2, 6, 2, 1, 1, 4, 1, 1]",0.4925
99,[],"[143, 2, 1, 2, 1, 1, 2, 8, 2, 1, 5, 1, 1, 1, 15, 1, 9, 1, 1, 2, 9, 4, 1, 1, 4, 1]",0.55
