step,fire_size,cluster distr,mean tree density
16,[],"[34, 1, 85, 1, 6, 4, 1, 2, 1, 2, 1, 66, 1, 120, 1, 1, 4, 12, 4, 1, 1, 4, 80, 1, 1, 36, 1, 1, 5, 11, 1, 20, 1, 10, 1, 9, 4]",0.5944444444444444
17,[178],"[35, 1, 115, 1, 6, 1, 1, 2, 135, 1, 10, 2, 59, 1, 1, 1, 1, 10, 1, 15]",0.6411111111111111
18,[],"[188, 1, 121, 1, 6, 1, 1, 1, 10, 1, 2, 1, 79, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 10, 1, 1, 1, 1]",0.49
19,[],"[359, 1, 1, 6, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 88, 1, 2, 1, 6, 1, 1, 1, 1, 2, 1, 1, 1, 1, 4, 2, 1, 1, 1]",0.5511111111111111
20,[],"[375, 1, 6, 1, 1, 4, 1, 2, 2, 2, 1, 1, 3, 1, 92, 1, 1, 2, 2, 2, 6, 1, 1, 1, 2, 2, 1, 1, 1, 1, 5, 2, 1, 1, 1, 1]",0.5877777777777777
21,[397],"[1, 7, 2, 1, 1, 4, 2, 2, 1, 1, 1, 5, 2, 1, 93, 1, 8, 1, 1, 1, 3, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 5, 2, 4, 1, 1, 1, 1]",0.63
22,[],"[2, 1, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 3, 1, 1, 1, 2, 1, 1, 2, 10, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 1, 5, 3, 1, 1, 1, 115, 1, 1, 5, 5, 1, 1, 2, 2, 1, 2, 1, 3, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 4, 1, 3, 1, 1, 1]",0.2722222222222222
23,[],"[1, 2, 1, 10, 1, 1, 3, 2, 1, 1, 3, 8, 1, 2, 20, 1, 1, 1, 5, 1, 2, 1, 1, 3, 2, 1, 2, 1, 4, 3, 1, 2, 10, 7, 2, 1, 1, 4, 1, 1, 1, 1, 2, 1, 1, 1, 2, 128, 2, 1, 5, 3, 1, 1, 4, 1, 1, 3, 5, 8, 1, 2, 2, 1, 2, 1, 2, 3, 1, 2, 2, 3, 3, 1, 1, 1, 1, 3, 1, 2, 5, 3, 1, 1, 1, 1, 1, 1]",0.37444444444444447
24,[],"[1, 1, 2, 1, 14, 1, 1, 2, 1, 1, 4, 3, 1, 9, 2, 4, 27, 1, 1, 1, 3, 7, 1, 2, 1, 1, 5, 2, 1, 1, 3, 3, 1, 9, 3, 1, 165, 8, 2, 1, 4, 4, 1, 1, 1, 2, 1, 1, 1, 5, 4, 2, 1, 5, 1, 1, 4, 6, 1, 9, 8, 1, 1, 1, 3, 1, 3, 2, 2, 3, 1, 1, 1, 1, 3, 1, 2, 3, 1, 1, 1, 1, 1, 1]",0.4411111111111111
25,[],"[2, 7, 2, 16, 1, 1, 5, 1, 1, 1, 3, 1, 1, 14, 2, 1, 5, 28, 1, 2, 1, 4, 7, 1, 2, 1, 1, 1, 8, 5, 13, 1, 196, 1, 3, 1, 2, 1, 4, 4, 1, 1, 1, 2, 1, 1, 7, 11, 1, 5, 1, 1, 4, 14, 9, 3, 1, 7, 2, 1, 9, 3, 1, 1, 1, 1, 1, 1, 1, 1]",0.4955555555555556
26,"[1, 4]","[4, 43, 2, 21, 1, 5, 1, 2, 1, 3, 9, 16, 7, 1, 5, 8, 1, 1, 1, 9, 229, 15, 1, 3, 1, 2, 6, 1, 1, 3, 1, 1, 8, 1, 1, 5, 1, 1, 37, 9, 3, 1, 8, 2, 1, 1, 1, 4, 2, 1]",0.5522222222222222
27,[],"[4, 44, 2, 21, 1, 5, 1, 2, 1, 5, 9, 19, 2, 7, 5, 253, 1, 1, 1, 9, 17, 3, 1, 14, 1, 1, 1, 1, 8, 1, 1, 5, 1, 39, 9, 3, 1, 2, 1, 1, 1, 4, 2, 1]",0.5688888888888889
28,[],"[4, 48, 2, 48, 5, 4, 1, 5, 9, 3, 7, 296, 1, 35, 1, 1, 1, 1, 15, 1, 1, 1, 1, 1, 1, 5, 1, 44, 1, 2, 1, 1, 4, 1]",0.6144444444444445
29,[],"[4, 61, 2, 424, 15, 4, 1, 5, 10, 1, 1, 1, 1, 1, 1, 1, 1, 48, 1, 2]",0.65
30,[],"[4, 85, 1, 508, 4, 5, 1, 1, 1, 1, 1, 1, 2]",0.6833333333333333
31,[],"[4, 90, 1, 530, 4, 1, 1, 5, 1, 3, 1]",0.7122222222222222
32,[644],"[5, 1, 4, 1, 1, 5, 1]",0.7355555555555555
33,[],"[5, 1, 2, 4, 1, 1, 1, 6, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",0.10444444444444445
34,[],"[6, 3, 1, 1, 4, 1, 2, 1, 10, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 1, 1, 1, 4, 1, 1, 1, 1, 2, 3, 2, 1, 1, 1, 1, 1, 3, 1, 4, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 2, 1]",0.18777777777777777
35,[],"[6, 3, 1, 1, 5, 1, 1, 8, 1, 10, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 5, 1, 1, 4, 5, 1, 1, 1, 2, 4, 2, 4, 2, 1, 1, 2, 1, 1, 4, 4, 2, 3, 4, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 7, 5, 5, 1, 1, 1, 1, 5, 1, 2, 3, 3, 1, 1, 1, 1, 1, 4, 1, 8, 1, 1, 3, 1, 4, 4, 1, 1, 1, 1, 1, 5, 4, 1, 7, 1, 2, 5, 1, 1, 1]",0.2644444444444444
36,[],"[6, 5, 1, 1, 10, 1, 1, 10, 1, 1, 1, 1, 1, 10, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 6, 6, 1, 1, 1, 4, 3, 1, 4, 3, 1, 11, 1, 3, 2, 7, 1, 1, 2, 4, 6, 1, 4, 1, 1, 6, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 3, 9, 11, 7, 1, 1, 1, 1, 2, 5, 1, 2, 3, 2, 1, 1, 12, 3, 5, 1, 1, 5, 1, 7, 4, 1, 1, 1, 1, 1, 2, 1, 5, 4, 1, 4, 7, 5, 2, 1, 1, 1]",0.3411111111111111
37,[],"[6, 13, 8, 1, 1, 28, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 5, 3, 1, 8, 3, 1, 3, 1, 1, 1, 17, 6, 1, 25, 1, 1, 1, 4, 3, 1, 4, 1, 9, 1, 1, 4, 4, 1, 8, 9, 1, 2, 1, 5, 1, 2, 2, 2, 1, 1, 1, 3, 10, 16, 10, 1, 1, 1, 3, 1, 2, 30, 3, 1, 1, 2, 3, 6, 1, 13, 1, 10, 4, 7, 1, 6, 4, 1, 1, 1, 5, 2, 1, 1, 1]",0.41444444444444445
38,[],"[6, 17, 9, 1, 35, 2, 1, 2, 1, 1, 1, 9, 1, 1, 6, 3, 1, 9, 3, 1, 1, 1, 1, 1, 24, 1, 26, 1, 1, 6, 1, 5, 3, 1, 1, 9, 19, 5, 1, 13, 1, 3, 1, 5, 1, 2, 2, 1, 1, 1, 4, 10, 22, 2, 69, 1, 1, 3, 1, 2, 10, 4, 1, 1, 1, 37, 1, 5, 1, 4, 1, 1, 1, 2, 1]",0.48333333333333334
39,[6],"[48, 4, 37, 3, 1, 1, 1, 1, 10, 3, 1, 9, 3, 1, 1, 1, 1, 1, 37, 40, 1, 6, 3, 1, 2, 9, 45, 1, 13, 1, 3, 1, 5, 1, 2, 2, 1, 4, 2, 88, 1, 1, 3, 4, 1, 1, 1, 38, 1, 1, 6, 1, 4, 1, 1, 1, 1, 2, 1]",0.5233333333333333
40,[],"[73, 4, 112, 1, 1, 1, 1, 2, 1, 1, 1, 38, 1, 3, 1, 9, 61, 1, 13, 1, 1, 2, 1, 4, 91, 1, 2, 1, 3, 4, 1, 53, 1, 1, 1, 4, 1, 1, 4, 1]",0.56
41,[],"[269, 1, 1, 1, 2, 1, 1, 1, 1, 1, 4, 1, 1, 65, 1, 1, 1, 1, 6, 1, 165, 1, 1, 3, 1, 1, 1, 1, 4, 1, 1]",0.6011111111111112
42,[],"[537, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 8, 6, 1, 1, 1, 1, 1, 5, 1, 1]",0.6411111111111111
43,[],"[581, 1, 4, 2, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1]",0.67
44,[631],"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.7111111111111111
45,[],"[1, 1, 1, 2, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1]",0.10444444444444445
46,[],"[1, 3, 1, 1, 3, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 4, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 4, 3, 1, 2, 1, 1, 1, 1, 2, 3, 3, 1, 4, 1, 2, 3, 1, 1, 2, 1, 1, 1, 6, 2, 4, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 3, 1, 2, 1, 1, 2, 1, 2, 2, 1, 2, 3, 1, 1, 3, 2, 3, 1, 1, 1]",0.18888888888888888
47,[],"[1, 3, 1, 3, 2, 4, 4, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 3, 4, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 3, 4, 2, 2, 2, 1, 9, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 11, 4, 3, 1, 2, 4, 1, 3, 2, 1, 1, 4, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 2, 1, 8, 6, 1, 1, 4, 1, 2, 1, 1, 3, 1, 1, 2, 1, 1, 1, 3, 2, 5, 1, 1, 2, 1, 1, 2, 2, 1, 2, 3, 1, 1, 3, 1, 1, 2, 3, 2, 1, 1, 1, 1]",0.25666666666666665
48,[],"[1, 1, 3, 6, 5, 3, 2, 4, 1, 1, 4, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 4, 4, 1, 1, 2, 4, 1, 1, 1, 2, 1, 1, 1, 1, 15, 2, 2, 13, 2, 1, 1, 1, 1, 5, 1, 1, 2, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 12, 4, 3, 3, 1, 4, 3, 3, 2, 1, 1, 1, 4, 2, 1, 1, 1, 2, 2, 2, 1, 1, 4, 1, 1, 1, 1, 2, 1, 11, 7, 1, 1, 3, 8, 1, 1, 2, 1, 1, 10, 1, 2, 1, 1, 3, 1, 1, 2, 1, 4, 1, 2, 2, 1, 7, 1, 1, 1, 1, 3, 3, 2, 1, 1, 1, 1]",0.32
49,[],"[1, 1, 3, 12, 6, 3, 2, 4, 2, 3, 5, 8, 1, 1, 1, 2, 1, 1, 1, 1, 6, 1, 1, 1, 21, 4, 1, 1, 4, 2, 1, 1, 2, 17, 2, 2, 1, 1, 2, 5, 1, 4, 1, 2, 1, 1, 3, 5, 2, 1, 1, 1, 1, 1, 1, 15, 4, 6, 1, 8, 1, 2, 3, 3, 1, 1, 1, 1, 4, 2, 1, 3, 1, 1, 2, 2, 3, 1, 1, 4, 1, 1, 2, 1, 2, 1, 19, 1, 12, 1, 1, 3, 11, 3, 1, 11, 5, 1, 2, 1, 3, 7, 2, 4, 1, 2, 1, 7, 1, 1, 3, 1, 1, 3, 4, 3, 1, 1, 1, 2, 3]",0.40555555555555556
50,[],"[2, 4, 3, 13, 1, 8, 3, 6, 4, 6, 11, 3, 1, 1, 1, 18, 1, 1, 1, 1, 1, 1, 43, 21, 1, 1, 2, 4, 9, 1, 2, 1, 2, 1, 1, 4, 1, 2, 1, 1, 3, 6, 2, 1, 8, 1, 1, 1, 4, 1, 8, 1, 2, 3, 3, 1, 1, 1, 1, 1, 5, 2, 1, 3, 2, 1, 2, 2, 5, 6, 24, 1, 4, 32, 1, 1, 3, 3, 1, 11, 9, 1, 2, 1, 3, 14, 1, 2, 11, 1, 2, 3, 1, 3, 4, 3, 1, 1, 2, 3]",0.4633333333333333
51,[],"[2, 4, 27, 27, 4, 6, 4, 1, 1, 1, 19, 1, 1, 1, 1, 1, 1, 61, 21, 1, 1, 2, 6, 1, 2, 1, 2, 1, 1, 8, 17, 1, 1, 3, 17, 1, 7, 1, 4, 3, 1, 1, 1, 1, 5, 1, 7, 1, 2, 8, 1, 2, 1, 3, 5, 103, 1, 1, 1, 16, 10, 1, 22, 2, 3, 1, 3, 4, 1, 1, 2]",0.53
52,[],"[2, 21, 149, 4, 1, 24, 1, 1, 1, 1, 21, 5, 1, 2, 1, 1, 1, 8, 40, 1, 1, 1, 1, 3, 1, 9, 1, 1, 6, 1, 2, 1, 149, 9, 1, 2, 1, 1, 1, 1, 1, 24, 2, 3, 1, 3, 4, 1, 1, 2]",0.5788888888888889
53,[],"[2, 22, 194, 6, 1, 22, 5, 2, 1, 1, 229, 1, 1, 1, 3, 2, 1, 1, 1, 2, 1, 1, 9, 1, 1, 1, 1, 1, 24, 3, 1, 11, 1, 1]",0.6166666666666667
54,[],"[530, 6, 1, 2, 1, 1, 2, 1, 1, 14, 1, 1, 1, 1, 1, 1, 1, 1, 1, 27, 1, 1, 1]",0.6644444444444444
55,[],"[561, 6, 2, 1, 18, 1, 1, 1, 1, 28, 1, 1, 1]",0.6922222222222222
56,[626],"[6, 2, 1, 1, 1, 3, 1, 1]",0.7133333333333334
57,[],"[1, 1, 7, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 3, 1, 2, 1, 2, 1, 1, 1, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1]",0.11
58,[],"[1, 1, 1, 7, 1, 1, 3, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 5, 1, 2, 5, 1, 1, 2, 1, 4, 1, 2, 1, 1, 1, 1, 1, 4, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 4, 2, 1, 1, 3, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 4, 1, 4, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1]",0.19
59,[],"[1, 1, 1, 1, 8, 1, 1, 9, 2, 1, 4, 4, 1, 4, 1, 1, 1, 1, 2, 1, 7, 1, 2, 2, 10, 1, 2, 1, 1, 1, 2, 3, 1, 2, 2, 1, 1, 6, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 9, 3, 2, 2, 1, 3, 4, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 5, 1, 2, 1, 1, 1, 2, 1, 1, 3, 1, 1, 3, 3, 1, 2, 1, 1, 1, 1, 5, 1, 9, 3, 1, 1, 3, 1, 1, 2, 1, 1, 2, 3, 1, 1, 3, 3, 1, 1, 1, 1, 1]",0.27
60,[],"[1, 1, 1, 3, 1, 1, 12, 1, 1, 9, 1, 4, 4, 1, 4, 1, 1, 1, 2, 1, 7, 2, 1, 14, 2, 1, 2, 2, 1, 1, 2, 3, 1, 1, 2, 3, 1, 1, 1, 8, 1, 2, 6, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 9, 3, 2, 4, 1, 7, 4, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 5, 9, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 2, 6, 1, 1, 2, 1, 4, 1, 2, 5, 1, 1, 2, 1, 1, 4, 1, 8, 1, 4, 10, 3, 1, 3, 1, 4, 1, 1, 2, 3, 2, 3, 3, 1, 3, 1, 1]",0.32666666666666666
61,[],"[5, 3, 12, 5, 1, 1, 12, 10, 1, 4, 1, 21, 1, 2, 1, 2, 2, 1, 2, 2, 2, 3, 3, 3, 2, 4, 2, 4, 1, 2, 1, 10, 1, 1, 3, 21, 1, 1, 3, 12, 4, 2, 1, 1, 2, 4, 2, 10, 1, 2, 4, 1, 1, 1, 2, 1, 1, 1, 4, 8, 11, 4, 1, 3, 21, 1, 1, 2, 1, 2, 1, 1, 4, 1, 3, 5, 1, 1, 7, 4, 1, 1, 10, 5, 10, 1, 5, 1, 4, 1, 2, 4, 1, 3, 2, 3, 1, 3, 1, 1]",0.39666666666666667
62,[],"[9, 11, 23, 33, 1, 1, 1, 13, 1, 3, 1, 1, 2, 2, 5, 2, 3, 3, 3, 3, 4, 1, 26, 4, 1, 8, 1, 10, 1, 1, 1, 1, 1, 3, 15, 1, 10, 2, 1, 2, 2, 23, 1, 2, 17, 1, 1, 1, 1, 2, 4, 5, 4, 3, 23, 1, 3, 6, 1, 8, 1, 1, 1, 5, 1, 1, 14, 5, 15, 1, 14, 10, 7, 1, 4, 2, 1, 3, 1, 3, 1, 1]",0.4633333333333333
