step,fire_size,cluster distr,mean tree density
10,"[5, 5, 1, 1, 1, 3, 8, 2, 20, 37, 1, 3, 13, 1]","[2, 1, 3, 5, 2, 1, 1, 1, 3, 2, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 4, 1, 1, 6, 1, 2, 2, 1, 2, 1, 14, 3, 2, 1, 1, 2, 1, 1, 1, 1, 5, 1, 3, 1, 1, 1, 2, 1, 1, 1, 3, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 3, 1, 7, 3, 5, 1, 1, 3, 2, 3, 1, 6, 2, 10, 13, 1, 13, 2, 1, 1, 6, 1, 1, 1, 1, 26, 1, 3, 1, 1, 1, 2, 1, 2, 1, 1, 8, 1, 3, 2, 2, 6, 1, 1, 4, 1, 13, 1, 1, 2, 10, 1, 2, 9, 1, 2, 1, 1, 2, 1, 3, 1, 1, 1, 8, 4, 2, 1, 5, 1, 1, 10, 2, 1, 4, 1, 1, 2, 1, 1, 3, 3, 1, 1, 3, 3, 5, 3, 1, 1, 2, 1, 1, 2, 1]",0.320625
11,"[4, 20, 1, 5, 1, 8, 1, 48, 15, 3, 9, 14, 10, 9, 5, 5, 2, 3, 1, 2, 1]","[2, 1, 3, 5, 2, 1, 1, 1, 3, 1, 2, 1, 1, 1, 4, 1, 1, 1, 1, 2, 1, 1, 1, 1, 9, 1, 6, 1, 1, 3, 1, 3, 1, 2, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 3, 1, 2, 7, 4, 1, 5, 2, 6, 1, 6, 10, 3, 1, 1, 9, 1, 1, 1, 7, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 7, 3, 1, 2, 1, 1, 1, 1, 1, 4, 2, 1, 1, 1, 1, 6, 11, 1, 1, 3, 1, 1, 2, 1, 1, 1, 2, 4, 1, 3, 1, 1, 1, 3, 1, 1, 1, 2, 1, 11, 2, 1, 9, 1, 4, 1, 1, 2, 5, 5, 5, 8, 1, 1, 1, 1, 1, 2, 1, 1]",0.31875
12,"[9, 2, 7, 8, 5, 4, 1, 4, 3, 2, 1, 2, 4, 1, 5, 3, 2, 3, 13, 3, 1, 10, 11, 1]","[2, 1, 9, 2, 1, 1, 1, 4, 1, 1, 1, 1, 19, 1, 8, 1, 3, 1, 1, 1, 4, 1, 3, 2, 1, 1, 1, 1, 8, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 4, 1, 1, 2, 2, 1, 1, 1, 5, 9, 1, 6, 2, 6, 1, 8, 11, 1, 1, 4, 1, 1, 3, 1, 10, 1, 1, 11, 1, 1, 1, 1, 4, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 4, 9, 1, 1, 1, 1, 1, 11, 1, 1, 1, 1, 1, 1, 7, 1, 6, 2, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 5, 3, 1, 1, 11, 2, 1, 1, 13, 1, 9, 1, 1, 1, 5, 6, 2, 1, 3, 1, 1, 1, 1]",0.30125
13,"[1, 1, 1, 21, 5, 10, 1, 4, 1, 2, 11, 14, 12, 2, 1, 1, 1, 11, 1, 2, 16, 3, 1, 15, 15, 5, 2]","[2, 1, 10, 7, 1, 1, 1, 5, 1, 1, 1, 1, 8, 1, 5, 1, 3, 1, 23, 1, 1, 2, 1, 2, 1, 2, 1, 1, 3, 1, 3, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 8, 9, 1, 10, 2, 1, 9, 2, 1, 4, 3, 6, 1, 1, 1, 1, 1, 1, 4, 8, 5, 2, 1, 2, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 21, 2, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 6, 3, 6, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 13, 1, 1, 1, 1, 1, 6, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1]",0.31
14,"[9, 18, 3, 4, 1, 14, 24, 10, 1, 7, 5, 1, 9, 1, 1, 28, 1, 7, 1, 2, 20]","[2, 1, 10, 1, 1, 1, 1, 1, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1, 26, 4, 1, 1, 1, 2, 1, 1, 1, 1, 4, 3, 1, 5, 1, 4, 3, 3, 1, 1, 2, 1, 1, 1, 1, 4, 4, 1, 1, 1, 3, 1, 1, 2, 2, 2, 2, 1, 10, 1, 1, 1, 1, 1, 2, 1, 1, 1, 6, 1, 3, 1, 1, 1, 2, 1, 1, 4, 1, 1, 2, 1, 1, 2, 1, 1, 11, 1, 2, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 6, 4, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 5, 1, 1, 2, 1, 1, 1, 3, 1, 1, 11, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1]",0.289375
15,"[29, 2, 7, 3, 3, 1, 11, 1, 1, 3, 5, 2, 12, 1, 1, 2, 2, 6, 1, 6, 12]","[2, 16, 1, 1, 1, 1, 1, 1, 1, 1, 8, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 4, 1, 2, 1, 2, 1, 1, 4, 1, 1, 4, 1, 1, 1, 1, 7, 3, 1, 1, 2, 1, 2, 5, 1, 1, 1, 1, 4, 1, 1, 1, 3, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 3, 2, 1, 1, 6, 1, 1, 1, 3, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 12, 2, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 4, 5, 1, 1, 1, 4, 2, 3, 7, 1, 1, 1, 1, 1, 3, 4, 2, 3, 1, 1, 1, 1, 1, 1, 3, 1, 2, 2, 2, 1, 1, 1, 1, 3, 2, 1, 1, 3, 2, 1, 1, 1, 1, 1, 1]",0.263125
16,"[16, 2, 2, 3, 1, 8, 4, 1, 15, 13, 2, 7, 2, 2, 4, 1, 13, 1, 7, 4, 10, 1]","[2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 9, 1, 1, 1, 1, 4, 1, 1, 1, 1, 2, 2, 7, 1, 2, 1, 1, 2, 1, 5, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 3, 1, 1, 5, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 2, 1, 1, 1, 2, 2, 3, 1, 1, 2, 1, 1, 1, 2, 3, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 5, 3, 1, 1, 16, 1, 1, 1, 1, 1, 3, 2, 1, 2, 2, 2, 1, 1, 1, 3, 2, 1, 5, 1, 1, 1, 2, 4, 1, 1, 4, 1, 1, 1, 1, 1, 1, 5, 2, 1, 3, 1, 1, 1, 1, 1, 5, 2, 1, 2, 1, 1, 1, 1, 1, 3, 2, 2, 3, 2, 2, 5, 5, 2, 1, 1, 3, 4, 1, 1, 3, 1]",0.26875
17,"[1, 4, 9, 2, 8, 2, 1, 1, 1, 9, 4, 26, 4, 2, 2, 9, 14]","[2, 1, 4, 2, 1, 1, 1, 1, 1, 1, 1, 9, 1, 1, 1, 1, 1, 1, 3, 2, 1, 2, 8, 1, 2, 1, 1, 2, 3, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 4, 1, 1, 1, 8, 1, 1, 1, 1, 2, 1, 4, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 4, 2, 1, 1, 1, 2, 2, 3, 1, 1, 1, 1, 2, 3, 5, 1, 1, 1, 1, 6, 1, 2, 1, 1, 1, 1, 2, 1, 2, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 2, 4, 1, 1, 1, 3, 2, 1, 5, 1, 2, 1, 1, 1, 2, 5, 1, 1, 1, 1, 1, 1, 1, 4, 4, 1, 1, 3, 1, 5, 1, 1, 4, 1, 1, 1, 1, 1, 1, 5, 1, 2, 1, 1, 1, 1, 1, 1, 1, 4, 1, 2, 2, 6, 1, 2, 2, 1, 4, 1, 4, 1, 1, 3, 1]",0.263125
18,"[3, 1, 8, 9, 4, 1, 1, 4, 1, 5, 1, 3, 5, 3, 10, 1, 5, 5, 17, 12, 4, 2]","[1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3, 1, 1, 2, 1, 1, 2, 8, 1, 2, 1, 2, 4, 1, 1, 2, 1, 2, 2, 3, 1, 2, 4, 1, 1, 1, 1, 1, 1, 3, 2, 2, 4, 1, 1, 8, 2, 1, 1, 1, 1, 1, 4, 2, 1, 6, 2, 1, 5, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 3, 1, 1, 1, 1, 1, 1, 5, 2, 11, 5, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 5, 7, 2, 1, 1, 1, 1, 2, 1, 4, 1, 3, 2, 1, 3, 2, 1, 5, 2, 3, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 6, 2, 4, 6, 1, 1, 1, 3, 1, 1, 1, 4, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 4, 3, 1, 2, 2, 1, 1, 1, 8, 6, 1, 2, 4, 1, 1, 1]",0.279375
19,"[3, 5, 10, 1, 8, 12, 1, 6, 1, 25, 24, 14, 9, 1, 1, 6, 1, 1]","[3, 4, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 3, 2, 4, 1, 1, 10, 2, 2, 1, 1, 1, 2, 2, 2, 6, 1, 1, 1, 2, 1, 5, 1, 2, 1, 1, 1, 1, 1, 1, 3, 5, 2, 1, 3, 4, 2, 2, 1, 1, 1, 2, 1, 1, 14, 2, 5, 2, 2, 1, 1, 1, 1, 2, 2, 1, 4, 1, 1, 1, 1, 5, 1, 1, 3, 1, 1, 1, 1, 1, 1, 6, 5, 1, 1, 7, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 4, 2, 7, 6, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 7, 3, 4, 1, 1, 1, 4, 1, 1, 1, 4, 1, 1, 1, 1, 6, 2, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 4, 5, 1, 3, 2, 2, 1, 1, 1, 2, 11, 13, 1, 3, 1, 1, 1, 1]",0.295
20,"[3, 3, 8, 2, 1, 10, 6, 5, 11, 3, 1, 1, 5, 8, 1, 4, 7, 1, 4, 1, 1, 13, 1, 2, 2, 20]","[1, 1, 3, 7, 1, 1, 2, 3, 1, 1, 3, 1, 4, 3, 1, 2, 1, 4, 1, 2, 2, 1, 1, 8, 2, 1, 1, 1, 3, 2, 2, 1, 5, 1, 2, 1, 1, 1, 1, 1, 1, 5, 3, 6, 2, 1, 4, 3, 1, 1, 2, 1, 1, 1, 2, 1, 1, 14, 2, 2, 2, 1, 1, 1, 1, 3, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 2, 1, 1, 1, 7, 1, 1, 1, 2, 1, 1, 3, 3, 1, 2, 1, 1, 1, 2, 1, 1, 3, 1, 1, 2, 10, 1, 2, 1, 1, 1, 1, 2, 7, 1, 1, 1, 1, 1, 1, 11, 1, 3, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 3, 1, 1, 7, 2, 3, 1, 1, 1, 1, 1, 4, 8, 2, 2, 1, 1, 1, 1, 2, 1, 14, 2, 4, 1, 1, 2, 1, 1, 1]",0.290625
21,"[1, 4, 2, 2, 2, 1, 4, 1, 16, 1, 4, 11, 7, 1, 1, 1, 5, 14, 2, 3, 7, 3]","[1, 1, 3, 7, 1, 1, 1, 2, 1, 3, 1, 1, 1, 5, 6, 1, 3, 1, 5, 1, 1, 1, 21, 1, 1, 5, 9, 1, 1, 1, 1, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 9, 6, 3, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 1, 3, 1, 4, 1, 1, 1, 1, 1, 1, 3, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 2, 3, 3, 1, 2, 8, 2, 1, 1, 1, 1, 3, 1, 2, 2, 1, 2, 1, 1, 5, 1, 4, 1, 1, 1, 2, 2, 1, 11, 1, 2, 2, 1, 1, 1, 1, 1, 1, 3, 3, 8, 4, 4, 1, 1, 1, 1, 2, 1, 1, 8, 1, 1, 1, 1, 4, 1, 1, 2, 1, 23, 1, 2, 10, 2, 1, 1, 2, 2, 6, 3, 1, 1, 1, 4, 1, 1, 2, 1, 1, 1]",0.2925
22,"[11, 8, 7, 24, 2, 4, 1, 6, 2, 6, 2, 6, 14, 9, 1, 5, 25, 6]","[1, 1, 3, 1, 8, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 5, 4, 3, 1, 1, 1, 1, 10, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 9, 3, 1, 1, 1, 1, 1, 4, 1, 1, 1, 2, 1, 1, 1, 1, 2, 3, 2, 3, 1, 1, 1, 2, 1, 1, 1, 5, 1, 1, 1, 1, 2, 1, 1, 4, 1, 3, 2, 2, 1, 3, 1, 1, 1, 1, 1, 2, 3, 1, 3, 1, 2, 8, 1, 2, 2, 1, 1, 1, 1, 3, 3, 1, 1, 2, 2, 1, 2, 3, 1, 1, 1, 4, 1, 1, 1, 1, 1, 2, 3, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 3, 4, 4, 2, 1, 1, 1, 1, 1, 1, 5, 1, 2, 2, 8, 1, 1, 8, 1, 1, 1, 2, 1, 12, 3, 6, 1, 2, 1, 1, 1, 5, 1, 1, 1, 4, 4, 3, 1, 2, 1, 1, 1]",0.298125
23,"[1, 12, 7, 3, 1, 8, 15, 17, 8, 2, 7, 7, 2, 8, 13, 4]","[1, 1, 3, 3, 1, 5, 1, 3, 1, 2, 1, 1, 5, 4, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 10, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 1, 4, 1, 7, 1, 1, 9, 1, 1, 1, 1, 1, 3, 4, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1, 2, 2, 1, 4, 4, 1, 5, 3, 1, 3, 1, 1, 1, 1, 2, 1, 1, 3, 1, 3, 1, 2, 1, 6, 2, 1, 1, 3, 1, 4, 3, 1, 3, 1, 1, 1, 4, 1, 1, 1, 2, 1, 1, 1, 2, 7, 7, 1, 1, 1, 1, 6, 1, 6, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 5, 5, 2, 2, 1, 16, 1, 2, 1, 1, 1, 1, 1, 2, 15, 3, 1, 2, 7, 1, 1, 1, 1, 1, 4, 6, 1, 1, 2, 1, 1, 1]",0.2925
