step,fire_size,cluster distr,mean tree density
10,[190],"[19, 3, 1, 128, 12, 4, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 10, 1, 9, 1, 1, 23, 2, 1, 2, 7, 1, 17, 7, 1, 3, 1, 1, 12, 3, 3, 1, 1, 1, 1, 1, 1, 4, 2, 1, 1, 1, 3, 1, 3, 1, 1, 1, 5, 4, 2, 1, 2, 7, 9, 1, 2, 1, 3, 8, 1, 6, 3, 3, 1, 5, 1, 1, 2, 1, 1, 3, 1, 4, 1, 19, 1, 1, 5, 1, 44, 2, 2, 3, 7, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 3, 1, 1, 1, 3, 2, 1, 1, 1, 1, 4, 4, 1, 1]",0.44125
11,"[2, 13, 44, 3, 48]","[19, 5, 1, 141, 14, 4, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 4, 1, 2, 14, 2, 9, 1, 1, 2, 1, 1, 2, 8, 1, 7, 1, 4, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 3, 1, 1, 3, 1, 1, 1, 1, 1, 5, 1, 4, 3, 1, 2, 7, 11, 3, 2, 1, 1, 1, 1, 3, 8, 7, 4, 11, 1, 1, 1, 1, 3, 2, 1, 2, 3, 1, 1, 6, 1, 19, 1, 1, 1, 6, 1, 3, 2, 3, 1, 9, 1, 1, 1, 2, 1, 1, 1, 1, 9, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 5, 1, 1, 1, 1, 4, 3, 1, 1, 5, 1, 1, 2]",0.3775
12,"[6, 7, 11]","[23, 5, 1, 168, 14, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 2, 2, 18, 2, 10, 1, 1, 1, 1, 1, 8, 1, 1, 1, 2, 1, 1, 4, 2, 1, 1, 4, 1, 2, 1, 1, 1, 5, 2, 1, 3, 1, 3, 3, 1, 3, 3, 4, 1, 1, 2, 1, 5, 4, 3, 1, 3, 15, 1, 1, 1, 3, 2, 1, 1, 2, 4, 9, 1, 10, 1, 1, 9, 11, 1, 1, 7, 1, 3, 1, 2, 2, 1, 1, 1, 1, 9, 8, 32, 1, 1, 1, 1, 1, 3, 2, 3, 2, 9, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 4, 1, 3, 3, 1, 7, 1, 1, 2, 6, 1, 4, 3, 1, 6, 1, 1, 1]",0.381875
13,"[3, 234, 9, 42, 8]","[30, 1, 5, 1, 1, 1, 1, 8, 1, 1, 1, 1, 2, 1, 19, 1, 3, 10, 4, 1, 1, 1, 8, 1, 1, 1, 1, 1, 1, 1, 4, 3, 1, 3, 6, 1, 2, 1, 2, 2, 1, 4, 10, 3, 1, 3, 4, 1, 9, 1, 4, 10, 1, 1, 6, 3, 1, 10, 1, 13, 1, 1, 9, 9, 14, 1, 1, 1, 2, 5, 1, 1, 1, 1, 1, 9, 1, 8, 1, 1, 1, 1, 1, 1, 3, 2, 3, 2, 14, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 4, 3, 1, 1, 1, 1, 2, 7, 1, 2, 4, 3, 1, 7, 1, 1, 1, 1, 1]",0.43
14,[],"[37, 5, 1, 3, 1, 1, 1, 2, 1, 8, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 22, 3, 1, 1, 1, 3, 10, 5, 1, 1, 1, 9, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 3, 1, 5, 4, 1, 3, 3, 7, 1, 1, 2, 1, 2, 1, 1, 40, 21, 1, 1, 3, 1, 3, 4, 1, 9, 4, 1, 1, 1, 1, 2, 1, 7, 3, 1, 20, 1, 1, 1, 1, 12, 15, 1, 1, 1, 1, 4, 5, 1, 1, 1, 10, 8, 1, 1, 1, 1, 1, 4, 1, 1, 2, 1, 3, 1, 14, 1, 1, 4, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 10, 1, 1, 1, 1, 1, 3, 1, 1, 4, 3, 1, 1, 1, 1, 1, 1, 5, 1, 1, 7, 1, 1, 4, 3, 1, 10, 1, 1, 1, 1]",0.311875
15,"[10, 59, 106, 12, 14]","[38, 6, 2, 2, 3, 1, 1, 2, 1, 2, 1, 1, 8, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 7, 1, 1, 1, 16, 1, 1, 1, 1, 3, 1, 3, 1, 2, 6, 1, 2, 1, 3, 3, 1, 1, 3, 5, 13, 1, 1, 1, 1, 1, 2, 1, 1, 11, 9, 1, 1, 2, 1, 30, 1, 2, 1, 1, 1, 1, 1, 4, 1, 1, 1, 4, 1, 9, 1, 1, 1, 4, 1, 1, 2, 2, 7, 3, 1, 24, 1, 4, 1, 1, 4, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 2, 1, 1, 3, 1, 1, 1, 1, 1, 12, 5, 1, 1, 7, 1, 1, 1, 5, 4, 1, 1, 2, 1, 1, 1]",0.37625
16,[2],"[40, 12, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 11, 4, 1, 1, 1, 2, 1, 8, 1, 1, 3, 1, 1, 3, 1, 1, 3, 1, 2, 1, 1, 7, 2, 20, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3, 1, 4, 1, 2, 9, 1, 2, 1, 3, 4, 3, 1, 1, 3, 5, 1, 1, 13, 2, 1, 1, 1, 1, 1, 16, 1, 7, 1, 1, 12, 1, 1, 3, 1, 1, 1, 1, 1, 47, 1, 2, 1, 1, 1, 1, 10, 3, 1, 1, 1, 22, 1, 1, 1, 2, 1, 1, 1, 1, 8, 4, 1, 3, 30, 7, 2, 1, 6, 1, 2, 1, 1, 2, 2, 1, 1, 3, 3, 1, 4, 1, 1, 5, 1, 1, 1, 2, 1, 1, 18, 6, 1, 8, 2, 1, 5, 2, 2, 1, 1, 1]",0.325625
17,[],"[43, 12, 1, 2, 1, 1, 2, 5, 1, 1, 1, 1, 4, 1, 1, 3, 1, 11, 4, 1, 5, 1, 8, 9, 1, 1, 5, 3, 9, 1, 1, 3, 1, 1, 2, 34, 1, 1, 1, 1, 1, 1, 2, 4, 8, 1, 1, 5, 1, 2, 1, 13, 1, 21, 1, 1, 4, 6, 1, 1, 5, 1, 2, 1, 1, 1, 8, 1, 1, 1, 20, 1, 13, 1, 1, 8, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 47, 1, 19, 1, 2, 2, 2, 1, 6, 1, 1, 1, 3, 1, 1, 77, 1, 1, 3, 1, 1, 2, 1, 12, 10, 1, 1, 9, 1, 3, 3, 1, 3, 3, 1, 4, 1, 1, 1, 1, 1, 1, 2, 8, 1, 1, 24, 1, 8, 2, 1, 5, 2, 2, 1, 1]",0.396875
18,"[48, 72, 26]","[2, 63, 7, 5, 1, 1, 2, 1, 1, 1, 1, 19, 1, 1, 3, 1, 4, 3, 29, 2, 9, 1, 3, 1, 1, 1, 2, 1, 6, 1, 1, 1, 1, 4, 12, 1, 1, 11, 1, 1, 1, 1, 1, 7, 1, 9, 5, 1, 1, 1, 8, 1, 23, 1, 13, 63, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 2, 1, 2, 2, 2, 1, 7, 1, 1, 7, 1, 3, 1, 1, 78, 2, 3, 1, 1, 1, 1, 1, 1, 15, 1, 1, 1, 13, 3, 3, 3, 1, 4, 1, 1, 1, 1, 1, 2, 1, 3, 1, 31, 1, 3, 9, 4, 1, 6, 2, 1]",0.464375
19,[151],"[1, 1, 1, 2, 95, 9, 6, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 4, 3, 31, 1, 2, 11, 1, 1, 3, 1, 1, 8, 2, 1, 1, 1, 7, 26, 1, 1, 1, 1, 1, 13, 1, 1, 1, 1, 1, 1, 1, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1, 8, 1, 1, 28, 1, 14, 71, 1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 2, 2, 2, 12, 1, 1, 10, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 17, 4, 3, 1, 4, 1, 2, 1, 1, 2, 1, 1, 1, 3, 9, 5, 6, 2, 1]",0.43125
20,"[2, 4, 1, 39, 36, 1, 109]","[1, 1, 1, 2, 103, 1, 9, 6, 3, 2, 1, 4, 1, 36, 1, 4, 3, 3, 1, 14, 1, 1, 3, 2, 1, 1, 8, 2, 1, 1, 1, 1, 1, 1, 17, 1, 1, 1, 2, 1, 1, 7, 12, 1, 1, 1, 3, 15, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 3, 16, 2, 13, 3, 1, 1, 2, 1, 1, 3, 1, 2, 1, 1, 5, 1, 1, 1, 3, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 18, 1, 2, 1, 3, 1, 7, 3, 4, 1, 1, 1, 1, 5, 1, 1, 9, 5, 6, 4, 1, 1]",0.41125
21,"[126, 49]","[1, 1, 8, 1, 11, 2, 4, 1, 1, 1, 6, 3, 1, 7, 1, 8, 6, 8, 1, 1, 1, 1, 1, 1, 20, 1, 1, 1, 1, 1, 4, 1, 1, 2, 1, 1, 7, 2, 31, 1, 1, 3, 1, 1, 3, 1, 1, 1, 2, 2, 1, 2, 1, 23, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 4, 2, 15, 1, 1, 5, 1, 1, 1, 1, 5, 1, 3, 1, 1, 7, 1, 4, 1, 2, 3, 3, 3, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 3, 1, 1, 1, 2, 1, 18, 1, 1, 2, 11, 1, 6, 20, 2, 1, 3, 1, 1, 2, 1, 1, 1, 9, 8, 1, 1, 1, 4, 2, 1]",0.365625
22,[27],"[1, 1, 9, 1, 1, 12, 1, 2, 7, 1, 1, 1, 1, 2, 1, 1, 1, 13, 7, 1, 1, 2, 1, 1, 1, 8, 1, 1, 1, 6, 1, 1, 1, 8, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 4, 1, 2, 5, 1, 2, 1, 1, 8, 2, 77, 5, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 3, 5, 3, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 5, 3, 1, 3, 15, 2, 1, 1, 6, 1, 1, 1, 1, 1, 3, 7, 1, 1, 12, 1, 1, 2, 1, 3, 1, 1, 2, 2, 8, 1, 1, 1, 52, 1, 2, 4, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 3, 1, 1, 2, 1, 12, 1, 7, 3, 2, 3, 1, 5, 2, 3, 1, 9, 8, 1, 1, 1, 2, 2, 1, 1, 1]",0.33125
23,"[1, 47]","[1, 1, 15, 1, 1, 13, 1, 1, 2, 1, 4, 8, 1, 1, 1, 1, 1, 2, 1, 13, 7, 1, 4, 1, 2, 2, 2, 9, 4, 1, 1, 7, 1, 1, 3, 8, 6, 2, 1, 2, 1, 1, 2, 1, 1, 1, 7, 1, 1, 1, 1, 1, 4, 1, 2, 1, 1, 2, 5, 3, 1, 1, 9, 6, 2, 88, 1, 2, 1, 1, 1, 1, 1, 1, 2, 3, 6, 1, 4, 5, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 5, 3, 1, 3, 1, 1, 2, 1, 1, 6, 1, 2, 2, 2, 1, 1, 3, 7, 1, 1, 2, 1, 2, 1, 4, 4, 1, 4, 8, 2, 1, 1, 64, 1, 5, 1, 1, 1, 1, 1, 1, 1, 10, 22, 3, 1, 1, 1, 1, 3, 6, 1, 1, 5, 3, 11, 8, 1, 2, 2, 2, 1, 1, 1, 1]",0.38625
24,"[15, 1, 1, 101, 3, 1]","[2, 2, 18, 1, 1, 1, 1, 3, 1, 5, 8, 1, 2, 1, 1, 1, 2, 1, 1, 13, 1, 20, 1, 4, 1, 2, 2, 9, 1, 1, 9, 1, 9, 1, 8, 1, 1, 7, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 14, 1, 1, 1, 1, 4, 3, 1, 1, 2, 3, 2, 1, 11, 8, 3, 1, 1, 2, 1, 2, 1, 1, 1, 2, 3, 6, 1, 1, 4, 5, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 6, 4, 1, 1, 3, 1, 1, 15, 1, 1, 6, 1, 9, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 4, 1, 7, 2, 8, 9, 1, 1, 1, 69, 6, 1, 1, 2, 1, 10, 1, 43, 1, 1, 1, 1, 6, 1, 1, 1, 5, 1, 4, 9, 1, 2, 2, 2, 1, 1, 1]",0.413125
25,"[19, 8, 1, 82]","[2, 4, 1, 1, 2, 1, 21, 1, 1, 2, 1, 6, 20, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 21, 1, 6, 1, 2, 1, 35, 1, 1, 1, 1, 1, 11, 1, 1, 4, 8, 1, 2, 1, 1, 4, 1, 6, 14, 8, 1, 5, 1, 2, 1, 1, 2, 1, 1, 14, 3, 2, 1, 1, 1, 2, 1, 2, 4, 7, 1, 1, 2, 6, 14, 1, 5, 2, 1, 1, 4, 5, 10, 1, 1, 1, 1, 1, 1, 2, 19, 1, 6, 1, 1, 3, 1, 1, 1, 1, 6, 1, 1, 1, 1, 10, 4, 1, 1, 2, 2, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 3, 82, 3, 1, 9, 1, 1, 1, 1, 10, 1, 2, 1, 1, 16, 1, 1, 1, 7, 1, 2, 1, 1]",0.4125
26,"[1, 11, 88]","[59, 1, 2, 4, 1, 22, 1, 2, 10, 2, 1, 1, 2, 1, 2, 2, 1, 5, 62, 1, 1, 1, 1, 1, 1, 1, 1, 3, 32, 1, 5, 1, 6, 9, 1, 1, 2, 5, 1, 2, 1, 2, 1, 1, 12, 5, 1, 1, 1, 2, 2, 1, 8, 1, 1, 2, 7, 18, 1, 2, 5, 1, 1, 6, 44, 10, 1, 1, 1, 1, 1, 1, 1, 2, 1, 6, 1, 1, 1, 3, 1, 1, 6, 6, 1, 2, 1, 4, 1, 2, 1, 1, 3, 1, 1, 1, 1, 5, 1, 1, 1, 1, 3, 3, 1, 1, 10, 2, 1, 1, 3, 1, 1, 11, 1, 1, 1, 1, 3, 1, 1, 1, 1, 18, 1, 1, 1, 1, 1, 1, 1, 1, 10, 2, 1, 1, 3, 2, 1, 1]",0.41
27,[22],"[61, 1, 1, 1, 2, 4, 1, 32, 1, 2, 14, 4, 3, 1, 1, 1, 1, 71, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 4, 36, 1, 5, 1, 11, 10, 8, 1, 2, 1, 2, 1, 2, 2, 1, 20, 1, 1, 1, 2, 2, 2, 13, 1, 1, 23, 7, 1, 2, 2, 7, 1, 51, 1, 1, 1, 1, 1, 2, 1, 2, 6, 2, 1, 8, 9, 1, 9, 1, 2, 4, 1, 5, 2, 2, 3, 1, 6, 1, 1, 1, 38, 3, 1, 1, 2, 1, 2, 3, 4, 1, 1, 11, 1, 1, 1, 1, 4, 1, 1, 1, 3, 2, 1, 1, 1, 2, 2, 1, 1, 1, 3, 1, 1, 1, 1, 11, 1, 1, 3, 1, 1, 2, 3, 1, 4, 1, 1, 1]",0.41875
28,"[1, 93, 28, 11, 18]","[70, 1, 1, 1, 1, 118, 4, 1, 33, 1, 2, 15, 5, 1, 1, 1, 2, 1, 5, 1, 1, 1, 1, 1, 1, 5, 50, 1, 1, 10, 1, 3, 1, 2, 1, 1, 1, 1, 1, 2, 3, 15, 1, 6, 1, 1, 2, 23, 1, 1, 4, 1, 7, 1, 1, 1, 1, 1, 1, 2, 21, 2, 1, 2, 1, 1, 1, 2, 4, 1, 7, 2, 2, 3, 1, 1, 1, 1, 1, 3, 1, 1, 5, 2, 9, 3, 3, 4, 1, 6, 12, 1, 1, 1, 4, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 8, 1, 1, 2, 2, 1, 1, 1, 1]",0.45625
29,[],"[78, 8, 1, 1, 130, 39, 1, 2, 18, 1, 1, 2, 1, 5, 2, 1, 1, 1, 5, 52, 1, 1, 10, 1, 3, 1, 2, 1, 1, 1, 1, 1, 1, 2, 3, 18, 3, 1, 6, 9, 1, 33, 1, 1, 1, 1, 7, 1, 1, 2, 1, 1, 2, 1, 3, 21, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 8, 2, 2, 6, 2, 1, 1, 1, 1, 1, 1, 4, 1, 3, 1, 1, 3, 1, 1, 9, 11, 4, 3, 5, 1, 6, 12, 1, 1, 1, 4, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 3, 1, 2, 1, 2, 1, 1, 8, 8, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1]",0.423125
30,"[431, 5]","[1, 1, 1, 2, 18, 3, 1, 1, 1, 2, 1, 1, 2, 1, 1, 10, 1, 3, 1, 1, 2, 1, 1, 1, 1, 3, 3, 1, 6, 1, 1, 1, 3, 1, 1, 2, 5, 1, 3, 25, 1, 1, 1, 2, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 11, 2, 1, 11, 1, 1, 1, 1, 1, 1, 1, 1, 5, 4, 4, 13, 16, 1, 1, 1, 1, 4, 3, 5, 1, 2, 6, 1, 12, 1, 1, 1, 1, 4, 1, 1, 2, 1, 3, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 3, 1, 2, 2, 1, 3, 1, 1, 1, 3, 8, 8, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",0.4775
