step,fire_size,cluster distr,mean tree density
0,[],"[1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 2, 1, 1, 2, 1, 1]",0.11
1,[],"[1, 2, 1, 1, 2, 2, 2, 2, 2, 1, 1, 7, 1, 1, 4, 1, 3, 1, 3, 2, 1, 1, 3, 1, 1, 2, 1, 2, 1, 3, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 2, 1, 4, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 2, 3, 1, 1, 1, 1, 2, 6, 1, 3, 2, 1, 2, 2, 1, 1, 1, 3, 1, 1, 1]",0.1988888888888889
2,[],"[1, 2, 1, 1, 2, 2, 2, 4, 8, 1, 2, 1, 1, 1, 1, 2, 1, 4, 2, 3, 1, 1, 7, 3, 1, 1, 3, 1, 2, 2, 1, 3, 2, 1, 1, 6, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 4, 1, 5, 8, 1, 1, 2, 1, 6, 5, 2, 1, 4, 3, 2, 2, 2, 6, 1, 1, 1, 2, 1, 1, 3, 1, 2, 1, 1, 1, 2, 5, 2, 2, 1, 1, 2, 1, 3, 2, 2, 2, 1, 4, 2, 1, 1, 2, 1, 1, 2, 3, 2, 1, 3, 1, 3, 7, 4, 4, 1, 2, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1]",0.2733333333333333
3,[2],"[3, 1, 7, 1, 1, 1, 2, 2, 19, 1, 6, 2, 1, 1, 1, 2, 2, 5, 6, 1, 9, 4, 1, 1, 2, 3, 1, 4, 2, 1, 1, 17, 1, 1, 1, 1, 2, 20, 1, 1, 17, 1, 1, 1, 9, 1, 1, 1, 8, 1, 1, 1, 3, 2, 5, 3, 1, 2, 1, 3, 7, 2, 2, 4, 1, 2, 2, 1, 1, 5, 1, 1, 1, 4, 2, 6, 1, 5, 4, 1, 1, 1, 1, 2, 4, 2, 10, 1, 3, 1, 1, 8, 5, 4, 1, 3, 2, 1, 1, 1, 1, 1, 3, 1, 2]",0.35333333333333333
4,[],"[3, 9, 1, 1, 1, 1, 1, 2, 2, 19, 1, 6, 2, 2, 1, 1, 10, 2, 5, 7, 36, 1, 3, 3, 3, 6, 28, 1, 1, 1, 25, 2, 1, 2, 1, 1, 11, 2, 1, 1, 11, 3, 3, 3, 1, 2, 1, 1, 11, 9, 2, 2, 9, 1, 4, 2, 1, 2, 1, 2, 6, 2, 6, 1, 5, 1, 1, 1, 1, 1, 7, 4, 1, 2, 10, 1, 1, 1, 8, 10, 12, 1, 2, 1, 1, 1, 1, 2]",0.41
5,[53],"[16, 1, 11, 1, 2, 2, 20, 2, 2, 1, 1, 1, 10, 2, 7, 7, 38, 1, 1, 3, 6, 4, 1, 1, 42, 2, 1, 1, 1, 2, 1, 28, 1, 3, 3, 1, 1, 1, 1, 4, 10, 2, 2, 5, 2, 12, 1, 3, 2, 6, 3, 5, 1, 1, 1, 1, 3, 2, 7, 5, 1, 30, 1, 1, 10, 10, 4, 2, 1]",0.4677777777777778
6,[16],"[21, 1, 11, 1, 2, 3, 21, 2, 1, 1, 1, 1, 1, 11, 7, 8, 7, 48, 1, 8, 48, 5, 2, 1, 1, 2, 1, 37, 2, 1, 1, 1, 3, 3, 1, 1, 1, 4, 11, 2, 4, 2, 2, 15, 1, 1, 5, 9, 14, 5, 1, 1, 1, 3, 2, 7, 1, 32, 1, 4, 2, 1]",0.46111111111111114
7,[],"[30, 1, 13, 1, 4, 4, 148, 2, 1, 2, 1, 12, 7, 9, 1, 1, 1, 9, 5, 1, 2, 1, 1, 1, 3, 1, 1, 53, 1, 4, 2, 1, 3, 1, 1, 1, 1, 4, 7, 2, 2, 1, 1, 1, 5, 9, 21, 38, 1, 1, 1, 3, 1, 8, 1, 1, 2, 1]",0.4911111111111111
8,[],"[220, 1, 4, 4, 3, 1, 1, 12, 9, 9, 1, 1, 5, 7, 1, 1, 1, 57, 2, 1, 4, 17, 5, 1, 1, 4, 2, 2, 1, 1, 1, 5, 57, 21, 1, 3, 1, 9, 1, 3, 1, 2, 2, 1]",0.5411111111111111
9,[],"[355, 1, 26, 4, 4, 1, 1, 1, 21, 1, 1, 7, 1, 2, 1, 4, 18, 6, 4, 4, 2, 2, 1, 1, 1, 5, 21, 1, 1, 3, 1, 11, 1, 2, 1, 1]",0.5755555555555556
