step,fire_size,cluster distr,mean tree density
11,"[1, 1, 3, 4, 2, 2, 13, 6, 4, 2, 7, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3, 4, 1, 2, 3, 20, 1, 2, 5, 1, 11, 1, 3, 2, 1, 3, 1, 5, 5, 1, 2]","[2, 1, 1, 1, 2, 4, 2, 1, 3, 1, 1, 6, 1, 1, 3, 1, 2, 1, 1, 1, 3, 1, 4, 3, 1, 8, 2, 1, 3, 1, 1, 2, 3, 1, 2, 2, 1, 1, 3, 1, 1, 1, 1, 1, 3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 4, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 4, 1, 1, 1, 1, 4, 1, 1, 2, 5, 1, 1, 3, 1, 1, 1, 1, 2, 1, 5, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 3, 5, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 5, 5, 2, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 2, 1]",0.264375
12,"[3, 2, 6, 6, 5, 2, 8, 8, 5, 2, 1, 4, 2, 1, 1, 5, 1, 1, 1, 2, 1, 5, 8, 4, 1, 1, 5, 1, 1, 3, 5, 2, 1, 8, 2, 6, 6, 1, 11, 1, 1, 2, 1, 5, 1, 4]","[5, 3, 2, 1, 2, 2, 1, 1, 8, 2, 1, 1, 1, 3, 4, 1, 8, 7, 1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 1, 4, 7, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 6, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 5, 1, 3, 1, 1, 1, 2, 2, 4, 1, 1, 1, 2, 3, 2, 1, 3, 4, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 2, 2, 1, 1, 1, 1, 1, 4, 1, 1, 5, 2, 2, 2, 1, 4, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 2, 1, 1, 1, 7, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1]",0.271875
13,"[1, 2, 9, 3, 3, 1, 9, 4, 10, 8, 2, 1, 9, 1, 1, 5, 10, 1, 4, 12, 3, 1, 7, 1, 1, 1, 1, 6, 1, 1, 4, 3, 2, 6, 3, 2, 2, 3, 1]","[5, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 2, 1, 4, 1, 1, 3, 3, 3, 1, 2, 5, 1, 1, 11, 1, 1, 4, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 4, 1, 2, 1, 1, 1, 1, 2, 2, 3, 1, 3, 1, 3, 4, 1, 1, 1, 1, 2, 1, 5, 1, 1, 1, 1, 1, 2, 6, 1, 12, 5, 1, 1, 1, 1, 1, 17, 1, 1, 3, 2, 1, 5, 1, 1, 3, 2, 1, 3, 1, 2, 4, 1, 1, 1, 1, 1, 2, 1, 1, 8, 1, 3, 1, 1, 1, 1, 1, 1, 5, 1, 1, 2, 1, 3, 1, 1, 1, 7, 1, 2, 1, 3, 1, 3, 1, 1, 1, 1]",0.26875
14,"[5, 1, 3, 5, 1, 2, 2, 2, 1, 3, 1, 1, 1, 4, 1, 4, 4, 1, 2, 1, 4, 10, 3, 4, 3, 6, 1, 12, 18, 1, 7, 12, 1, 4, 1, 4, 3, 1]","[1, 3, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 3, 3, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 6, 4, 1, 1, 1, 4, 1, 2, 1, 5, 1, 2, 1, 12, 1, 3, 5, 9, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 4, 2, 2, 1, 1, 2, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 5, 1, 1, 1, 3, 1, 1, 1, 1, 5, 1, 2, 5, 1, 1, 5, 5, 3, 1, 3, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 9, 1, 4, 1, 8, 1, 1, 1, 3, 1, 1, 4, 1, 1, 1, 1]",0.24875
15,"[1, 3, 1, 2, 2, 1, 1, 1, 7, 5, 9, 16, 3, 1, 2, 10, 1, 1, 1, 8, 5, 1, 1, 6, 2, 5, 8, 1, 8, 5, 8, 1, 5, 4, 1, 9, 1, 1, 10]","[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 4, 1, 1, 1, 1, 1, 1, 3, 2, 2, 2, 3, 1, 1, 1, 2, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 1, 4, 1, 1, 2, 1, 1, 2, 3, 7, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 4, 3, 1, 5, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 5, 2, 1, 2, 1, 3, 3, 1, 1, 5, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 5, 1, 3, 1, 2, 2, 2, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 4, 1, 1, 6, 4, 1, 3, 1, 1, 1, 1, 1]",0.245
16,"[1, 3, 7, 2, 3, 1, 1, 9, 2, 2, 10, 1, 1, 2, 1, 4, 5, 3, 8, 5, 2, 3, 1, 4, 1, 4, 1]","[1, 2, 1, 1, 2, 1, 1, 1, 5, 1, 3, 5, 3, 1, 1, 4, 2, 1, 3, 3, 2, 3, 2, 1, 1, 2, 1, 1, 3, 3, 1, 5, 2, 1, 1, 1, 2, 2, 1, 1, 5, 1, 1, 2, 3, 2, 2, 1, 5, 1, 3, 1, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 9, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 9, 2, 1, 3, 1, 4, 3, 1, 1, 1, 5, 1, 2, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 4, 2, 2, 1, 1, 2, 2, 1, 1, 3, 1, 1, 3, 3, 1, 2, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 6, 1, 4, 1, 1, 3, 1, 1, 1, 1, 1]",0.225625
17,"[6, 4, 5, 4, 1, 1, 3, 3, 13, 4, 5, 2, 3, 1, 4, 8, 4, 1, 3, 1, 8, 11, 1, 1, 4, 3, 2, 5, 1, 1, 8, 1, 4, 2]","[1, 1, 3, 1, 1, 1, 4, 1, 1, 1, 1, 5, 1, 3, 1, 1, 5, 1, 2, 3, 2, 3, 1, 4, 1, 2, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 8, 1, 3, 1, 1, 1, 1, 1, 1, 5, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 14, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 5, 1, 2, 1, 2, 2, 4, 6, 3, 2, 1, 5, 2, 2, 2, 2, 1, 3, 3, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 4, 4, 2, 2, 1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 4, 1, 1, 1, 1, 1, 1]",0.260625
18,"[9, 1, 5, 4, 4, 6, 1, 3, 1, 3, 1, 1, 4, 16, 1, 1, 3, 2, 1, 1, 3, 9, 6, 2, 6, 10, 3, 4, 3, 4, 6, 1, 1, 2, 1]","[1, 2, 1, 3, 2, 1, 1, 2, 1, 1, 4, 2, 1, 1, 2, 5, 1, 2, 1, 6, 1, 2, 1, 1, 1, 1, 3, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 4, 1, 1, 1, 1, 5, 1, 2, 1, 10, 2, 1, 2, 1, 1, 3, 1, 1, 1, 1, 3, 1, 1, 1, 2, 6, 1, 1, 1, 1, 3, 1, 5, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 5, 7, 2, 1, 1, 2, 4, 2, 2, 1, 3, 1, 2, 2, 1, 1, 1, 3, 2, 2, 2, 1, 1, 4, 3, 4, 1, 1, 1, 2, 1, 3, 1, 1, 3, 1, 1, 1, 1, 1, 9, 1, 1, 1, 1, 1, 1, 1, 2, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.264375
19,"[1, 3, 5, 5, 9, 3, 8, 6, 10, 11, 3, 1, 1, 12, 3, 3, 2, 2, 2, 1, 6, 3, 1, 2, 3, 3, 1, 6, 1, 6]","[1, 3, 1, 3, 2, 1, 1, 3, 2, 4, 2, 2, 1, 3, 1, 2, 2, 2, 1, 1, 1, 1, 3, 1, 1, 3, 1, 2, 1, 4, 1, 1, 1, 1, 1, 1, 3, 1, 3, 2, 2, 1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 15, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 2, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 7, 1, 7, 2, 1, 7, 1, 1, 1, 1, 1, 2, 6, 3, 1, 1, 1, 3, 5, 4, 1, 1, 4, 3, 1, 1, 1, 4, 1, 1, 1, 3, 2, 3, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 9, 1, 1, 3, 4, 2, 1, 1, 4, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.265625
20,"[3, 3, 6, 1, 5, 3, 5, 1, 5, 1, 2, 7, 1, 3, 4, 1, 1, 2, 1, 3, 1, 14, 8, 7, 6, 7, 4, 2, 6, 2, 3]","[1, 3, 1, 3, 1, 1, 4, 3, 4, 2, 2, 1, 1, 1, 1, 1, 2, 1, 7, 4, 1, 1, 4, 2, 1, 1, 1, 1, 1, 1, 3, 1, 4, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 4, 1, 1, 1, 1, 1, 16, 1, 1, 1, 1, 1, 1, 4, 8, 3, 1, 5, 1, 2, 2, 1, 2, 2, 1, 2, 1, 2, 3, 1, 1, 2, 1, 1, 1, 2, 2, 1, 5, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 3, 2, 5, 1, 1, 5, 1, 5, 1, 1, 5, 1, 1, 1, 1, 4, 1, 1, 1, 3, 3, 1, 1, 1, 3, 1, 3, 2, 1, 3, 1, 3, 19, 1, 4, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1]",0.271875
21,"[3, 4, 2, 1, 4, 5, 7, 1, 9, 1, 1, 1, 4, 9, 13, 5, 2, 2, 2, 4, 5, 5, 2, 1, 5, 1, 9, 3, 3, 6, 1, 21, 4, 1, 1, 2, 1, 4, 1, 1]","[1, 1, 3, 1, 2, 7, 4, 2, 1, 1, 3, 1, 1, 3, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 3, 2, 4, 1, 2, 1, 1, 5, 2, 1, 1, 2, 2, 2, 3, 1, 1, 1, 17, 1, 2, 1, 1, 2, 2, 7, 2, 1, 1, 1, 2, 2, 1, 1, 2, 3, 8, 2, 1, 2, 5, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3, 5, 1, 1, 1, 2, 1, 1, 3, 1, 1, 2, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 6, 6, 1, 1, 1, 2, 5, 3, 2, 6, 1, 1, 2, 1, 1, 1, 2, 3, 1, 1, 3, 1, 1, 2, 3, 1, 2, 1, 2, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.273125
22,"[2, 8, 1, 1, 4, 1, 1, 1, 18, 1, 3, 1, 1, 1, 1, 1, 1, 6, 1, 4, 6, 11, 1, 13, 6, 5, 2, 1, 1, 2, 1, 3]","[3, 1, 2, 10, 4, 3, 1, 3, 3, 2, 3, 1, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 3, 5, 1, 1, 1, 5, 2, 1, 1, 1, 1, 5, 3, 1, 2, 1, 2, 1, 2, 7, 1, 1, 1, 1, 2, 3, 2, 3, 4, 2, 1, 2, 1, 1, 2, 2, 7, 1, 1, 1, 4, 1, 3, 1, 2, 1, 9, 1, 1, 2, 3, 1, 2, 1, 8, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1, 5, 1, 2, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 4, 12, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 2, 1, 1, 3, 5, 1, 1, 1, 5, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]",0.25375
