step,fire_size,cluster distr,mean tree density
23,[],"[3, 37, 1, 8, 2, 1, 1, 1, 1]",0.55
24,"[3, 1]","[3, 39, 1, 9, 1, 1, 1, 1]",0.6
25,[],"[3, 41, 11, 1, 1, 1]",0.58
26,[],"[3, 44, 11, 1, 1, 1, 1, 1]",0.63
27,[],"[3, 44, 12, 1, 1, 1, 1, 1, 1, 1]",0.66
28,[64],"[1, 4, 1]",0.7
29,[],"[1, 1, 1, 1, 6, 1, 1]",0.12
30,[7],"[2, 1, 1, 1, 1, 1, 3, 1, 1]",0.19
31,[3],"[1, 2, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1]",0.19
32,[],"[1, 5, 1, 1, 2, 4, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1]",0.28
33,[],"[2, 5, 1, 1, 2, 5, 2, 1, 1, 2, 1, 2, 1, 1, 1, 5, 2, 1]",0.36
34,[],"[2, 5, 1, 1, 7, 1, 5, 2, 4, 2, 3, 1, 3, 5, 1, 1]",0.44
35,[],"[11, 11, 1, 8, 6, 3, 3, 5, 1, 1]",0.5
36,[],"[12, 12, 1, 8, 10, 3, 6, 1, 1]",0.54
37,[],"[57, 8]",0.65
38,[59],[8],0.67
39,[],"[1, 1, 1, 2, 1, 11]",0.17
40,[],"[2, 3, 1, 1, 1, 1, 1, 2, 2, 13, 1]",0.28
41,[],"[2, 1, 5, 1, 2, 1, 1, 1, 2, 20, 1, 1]",0.38
42,[24],"[2, 1, 5, 2, 2, 1, 1, 1, 3]",0.42
43,[],"[5, 1, 5, 2, 1, 2, 2, 1, 1, 4, 1, 1, 1]",0.27
44,[2],"[11, 1, 2, 1, 2, 2, 1, 1, 1, 6, 1, 1, 1, 1]",0.34
45,[6],"[11, 3, 2, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1]",0.35
46,[],"[11, 3, 2, 2, 1, 3, 4, 5, 1, 1, 1, 1, 1, 1, 1]",0.38
47,[],"[20, 6, 2, 1, 3, 6, 1, 1, 2, 1, 2, 1]",0.46
48,[6],"[21, 14, 1, 1, 1, 2, 3, 2]",0.51
49,[],"[24, 16, 1, 1, 1, 1, 2, 3, 2]",0.51
50,[],"[25, 16, 4, 1, 1, 3, 1, 3, 2]",0.56
51,[23],"[28, 1, 1, 1, 3, 1, 3, 2]",0.63
52,[],"[34, 1, 1, 1, 1, 3, 1, 3]",0.45
53,[],"[42, 1, 1, 1, 3, 1, 3]",0.52
54,[],"[44, 1, 1, 1, 1, 4, 1, 3]",0.56
55,[44],"[1, 1, 2, 1, 4, 5]",0.58
56,[],"[1, 1, 1, 1, 1, 6, 1, 1, 10]",0.23
57,[],"[1, 1, 1, 1, 1, 1, 6, 1, 1, 2, 11, 1]",0.28
58,[],"[1, 2, 1, 1, 1, 1, 8, 1, 3, 1, 11, 1]",0.32
59,[],"[1, 2, 1, 1, 1, 1, 1, 10, 1, 1, 3, 1, 14, 1]",0.39
60,[13],"[1, 2, 1, 2, 1, 1, 1, 1, 4, 1, 14, 1, 1]",0.44
61,[15],"[1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 4, 1, 2, 1]",0.35
62,[],"[1, 4, 8, 3, 1, 1, 1, 9, 1, 2, 1, 2]",0.34
63,[],"[9, 1, 4, 3, 1, 14, 1, 1, 1, 1, 2, 2, 2]",0.42
64,[],"[13, 4, 3, 1, 17, 1, 1, 1, 1, 1, 3, 2]",0.48
65,[47],"[1, 1, 1, 3, 2]",0.55
66,[1],"[1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 2]",0.16
67,[1],"[1, 1, 1, 1, 4, 3, 1, 2, 3, 1, 1, 2]",0.22
68,"[6, 2]","[1, 1, 3, 1, 1, 3, 2, 3, 1, 3]",0.27
69,[],"[1, 6, 2, 1, 1, 1, 3, 1, 3, 3, 2, 3, 1]",0.28
70,[],"[4, 8, 3, 1, 1, 1, 3, 1, 4, 3, 3, 3, 1]",0.36
71,[4],"[1, 24, 4, 1, 1, 3, 3, 1]",0.42
72,[],"[5, 28, 4, 1, 3, 3, 1]",0.45
73,[],"[29, 5, 4, 1, 4, 3, 3, 1, 1]",0.51
74,[],"[40, 4, 1, 8, 1, 1]",0.55
75,[40],"[4, 1, 9, 1, 1]",0.56
76,[],"[2, 4, 2, 1, 1, 9, 1, 1, 1, 1]",0.23
77,[],"[1, 5, 1, 2, 2, 1, 1, 1, 10, 3, 2, 1, 3]",0.33
78,[1],"[1, 1, 5, 5, 2, 3, 1, 1, 6, 10, 2, 1, 3]",0.42
79,[5],"[1, 1, 9, 2, 1, 9, 11, 2, 1, 3, 1]",0.46
80,[14],"[1, 2, 1, 1, 10, 12, 4, 2, 1, 1]",0.49
81,[],"[1, 2, 3, 16, 1, 13, 2, 1, 1]",0.4
82,[2],"[2, 1, 3, 19, 1, 13, 2]",0.43
83,[27],"[2, 1, 1, 1, 13]",0.45
84,[],"[3, 1, 1, 1, 1, 1, 15, 1]",0.24
85,[],"[3, 1, 1, 1, 18, 2, 1, 1, 1, 1, 1, 3]",0.34
86,[],"[3, 1, 22, 2, 1, 1, 2, 1, 1, 5]",0.39
87,[],"[2, 1, 3, 35, 1, 1, 4]",0.47
88,[5],"[3, 1, 3, 36, 1, 1]",0.5
89,[],"[3, 1, 4, 37, 1, 1, 1]",0.48
90,[],"[3, 1, 4, 40, 2, 2, 1, 1, 1]",0.55
91,[],"[3, 1, 4, 41, 3, 2, 1, 1, 1]",0.57
92,[],"[5, 4, 50, 1, 2, 1, 1]",0.64
93,[53],"[5, 4, 1, 4, 1]",0.68
94,[],"[5, 4, 1, 4, 1, 2, 1, 1, 2]",0.21
95,[],"[7, 9, 2, 1, 1, 4, 1, 1, 2]",0.28
96,[9],"[7, 2, 1, 2, 1, 4, 1, 1, 1, 2]",0.31
97,[2],"[7, 2, 2, 1, 1, 2, 2, 2, 5, 1, 1, 1]",0.29
98,[2],"[7, 3, 1, 1, 1, 2, 2, 2, 5, 1, 3, 1, 1]",0.32
99,[3],"[7, 2, 1, 3, 1, 1, 1, 2, 2, 2, 5, 1, 1, 1, 1]",0.34
