step,fire_size,cluster distr,mean tree density
10,"[1, 4, 9, 1, 1]","[1, 3, 9, 1, 1, 2, 3, 1, 1, 2, 1, 1, 6, 2, 4, 1, 1, 3, 1, 1, 1, 1, 1, 1, 4, 4, 11, 2, 1, 12, 7, 3, 4, 3, 1, 1, 1, 1, 1]",0.3025
11,"[2, 1, 9, 41, 3]","[1, 1, 3, 9, 1, 1, 5, 1, 3, 8, 4, 2, 6, 4, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 4, 1, 1, 14, 1, 1, 1, 1]",0.3575
12,"[10, 17, 1, 1, 1, 17, 1]","[1, 1, 4, 10, 1, 1, 1, 3, 1, 5, 7, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 2, 5, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1]",0.2925
13,"[3, 1, 4]","[1, 2, 1, 4, 10, 1, 1, 1, 4, 1, 1, 1, 1, 1, 5, 2, 7, 1, 1, 1, 1, 2, 2, 11, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 2, 1, 1]",0.2475
14,"[1, 15, 11, 1]","[1, 2, 1, 4, 1, 1, 1, 1, 2, 3, 1, 2, 1, 1, 5, 2, 8, 1, 1, 5, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 2, 1, 2, 1, 1]",0.285
15,"[4, 1, 4, 5]","[1, 5, 2, 2, 4, 3, 1, 1, 1, 2, 2, 1, 2, 1, 1, 14, 1, 5, 2, 1, 6, 1, 1, 1, 3, 1, 1, 1, 2, 2, 2, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 1, 1, 7, 3, 1, 1, 1, 1, 1, 4, 2, 1, 1]",0.3125
16,"[3, 1, 3, 11, 1, 7, 17, 2, 3, 14]","[1, 7, 4, 2, 5, 1, 2, 1, 1, 2, 1, 4, 1, 1, 1, 4, 1, 1, 1, 2, 2, 2, 1, 1, 4, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 4, 2, 1, 2]",0.36
17,"[2, 2, 1, 1]","[1, 7, 4, 5, 1, 6, 6, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 8, 1, 2, 1, 6, 2, 2, 1, 5, 4, 3, 1, 3, 1, 1, 1, 1, 3, 5, 1, 5, 1, 4, 3, 1, 1]",0.295
18,"[5, 4, 1, 1, 14, 1, 6]","[1, 7, 7, 1, 8, 6, 1, 1, 2, 2, 4, 1, 2, 1, 1, 10, 1, 1, 2, 1, 3, 2, 7, 1, 4, 1, 3, 2, 1, 1, 1, 2, 3, 5, 1, 6, 1, 3, 1]",0.35
19,[1],"[1, 16, 1, 10, 1, 9, 1, 1, 2, 1, 4, 1, 2, 1, 4, 35, 3, 1, 1, 2, 1, 4, 1, 1, 10, 4, 1, 1, 2, 1, 1, 1, 1, 5, 1, 1]",0.335
20,"[35, 5]","[1, 1, 14, 1, 1, 2, 1, 4, 1, 2, 1, 4, 52, 3, 1, 2, 1, 2, 1, 2, 1, 4, 1, 1, 2, 4, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1]",0.4075
21,"[17, 2, 53, 3, 1]","[2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 5, 1, 5, 2, 1, 4, 1, 7, 2, 2, 1, 2, 1, 4, 1, 2, 2, 5, 1, 1, 1, 1, 2, 2, 2, 1, 1]",0.375
22,"[4, 5, 27]","[2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 1, 4, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 3, 1, 1, 1, 1, 3, 2, 2, 1, 1, 1, 3]",0.2675
23,"[4, 1, 7]","[2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 13, 1, 4, 1, 2, 2, 2, 1, 2, 3, 1, 1, 5, 1, 6, 2, 1, 1, 1, 1, 1, 3, 1, 3, 3, 3, 1, 2, 4]",0.27
24,"[2, 2, 17, 15, 1, 8, 7, 4]","[3, 1, 1, 1, 2, 6, 3, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 2, 2, 2, 1, 1, 3, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 3, 1, 2]",0.3175
25,[7],"[9, 2, 1, 1, 2, 2, 4, 1, 1, 3, 1, 1, 1, 1, 7, 1, 1, 2, 6, 2, 2, 1, 3, 2, 1, 1, 2, 1, 1, 1, 1, 1, 6, 1, 1, 2, 1, 8, 1, 3, 4, 1, 1, 1, 2, 2]",0.2675
26,"[3, 3, 12, 11, 3, 4]","[10, 2, 1, 1, 1, 1, 5, 1, 1, 4, 1, 1, 3, 1, 2, 1, 1, 1, 10, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 2, 10, 1, 3, 1, 1, 1, 1, 1, 2, 2, 1]",0.3275
27,"[9, 3, 2, 11]","[11, 2, 1, 1, 1, 1, 2, 1, 1, 1, 5, 1, 5, 1, 1, 1, 1, 3, 1, 12, 1, 1, 2, 5, 2, 1, 1, 1, 1, 1, 1, 1, 3, 4, 1, 1, 1, 1, 1, 1, 3, 1, 5, 1, 1, 1, 2, 1, 1, 1]",0.315
28,"[11, 9, 3, 6, 2, 1]","[2, 3, 1, 1, 1, 1, 2, 1, 1, 1, 1, 5, 1, 1, 3, 1, 3, 13, 1, 1, 2, 8, 1, 2, 1, 1, 2, 1, 1, 1, 4, 4, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1]",0.32
29,"[3, 4, 10, 2, 6, 2, 2]","[1, 2, 1, 1, 1, 1, 2, 1, 3, 7, 1, 2, 1, 1, 4, 13, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 5, 2, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 6, 1, 2, 1, 2, 1]",0.3025
30,"[3, 1, 2, 2, 6]","[1, 2, 1, 1, 1, 1, 1, 1, 3, 1, 11, 7, 1, 7, 1, 16, 1, 1, 2, 2, 1, 1, 4, 1, 1, 5, 2, 1, 1, 2, 3, 1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 2, 1, 2, 1]",0.295
31,"[1, 31, 2]","[1, 3, 1, 1, 1, 2, 3, 1, 8, 1, 1, 1, 1, 7, 2, 1, 1, 3, 14, 1, 1, 2, 2, 1, 2, 6, 1, 2, 1, 5, 1, 3, 1, 1, 2, 2, 1, 2, 2, 1, 2, 1]",0.325
32,"[10, 3]","[1, 3, 5, 1, 1, 2, 1, 2, 1, 1, 3, 32, 1, 1, 1, 1, 3, 1, 6, 1, 2, 1, 1, 2, 1, 8, 1, 3, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1]",0.285
33,"[48, 3, 1, 6, 1]","[1, 1, 3, 5, 1, 1, 2, 1, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 9, 1, 3, 1, 12, 1, 1, 1, 2, 1, 1, 1, 1]",0.3325
34,"[6, 11, 1, 1, 14]","[3, 4, 7, 1, 1, 1, 1, 3, 1, 8, 1, 1, 2, 3, 1, 1, 1, 2, 1, 1, 2, 10, 1, 5, 1, 1, 3, 1, 1, 3, 1, 3, 1, 1]",0.2775
35,"[1, 3, 2, 2, 15, 6, 2]","[3, 4, 8, 1, 1, 1, 1, 1, 11, 1, 2, 1, 2, 4, 2, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 3, 2, 3, 1, 1]",0.2725
36,"[1, 16, 4, 3]","[4, 4, 8, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 3, 1, 1, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3, 1, 4, 4, 3, 3, 1, 1, 1]",0.2575
37,"[9, 6]","[4, 5, 1, 1, 2, 5, 1, 3, 1, 2, 4, 2, 3, 1, 1, 1, 3, 1, 1, 2, 1, 6, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 3, 2, 1, 8, 3, 1, 1, 8, 1, 1, 1]",0.27
38,"[1, 2, 8, 17]","[4, 7, 1, 1, 8, 1, 2, 1, 5, 1, 5, 4, 4, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 2, 1, 1, 10, 2, 1, 3, 1, 1, 1]",0.32
39,"[2, 4, 1, 2, 2, 12, 1]","[4, 9, 1, 1, 1, 1, 4, 8, 1, 1, 5, 6, 1, 5, 1, 4, 1, 5, 1, 1, 1, 1, 3, 3, 1, 1, 2, 1, 1, 1, 1, 1, 4, 4, 1, 1, 3, 2, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1]",0.3325
40,"[9, 22, 13, 2, 6, 5, 5, 2, 1]","[1, 4, 1, 4, 1, 1, 1, 1, 4, 1, 1, 1, 2, 4, 4, 1, 2, 1, 2, 1, 1, 5, 1, 1, 1, 1, 4, 1, 3, 2, 1, 1, 1, 2, 1, 1, 3, 2, 1, 3, 1, 1, 1]",0.355
41,"[5, 6, 1, 4, 1, 8, 1, 9, 1]","[3, 5, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 3, 10, 2, 1, 1, 1, 1, 1, 5, 2, 3, 2, 1, 2, 1, 1, 1, 1, 3, 3, 1, 1, 1, 2, 1]",0.2825
42,"[8, 1, 15, 1]","[3, 1, 1, 1, 1, 2, 1, 3, 3, 4, 1, 1, 2, 2, 2, 1, 4, 3, 1, 1, 1, 2, 1, 1, 5, 2, 3, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 7, 2, 1, 2, 1]",0.2675
43,"[1, 3, 3, 1, 1, 3]","[3, 3, 1, 1, 1, 2, 1, 2, 1, 3, 1, 5, 1, 1, 5, 2, 4, 5, 1, 1, 1, 1, 1, 2, 2, 4, 5, 1, 3, 3, 1, 7, 10, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1]",0.28
44,"[6, 1, 3, 6, 6, 8]","[3, 1, 1, 1, 1, 1, 2, 3, 2, 6, 1, 1, 2, 2, 2, 4, 2, 1, 1, 1, 1, 10, 1, 2, 1, 1, 1, 4, 1, 7, 11, 3, 2, 1, 1, 1, 5, 2, 2, 1]",0.315
45,"[4, 2, 3, 4, 16, 1, 2, 4]","[4, 1, 1, 1, 2, 1, 14, 2, 4, 2, 2, 4, 1, 2, 3, 2, 1, 2, 1, 1, 5, 1, 7, 13, 5, 2, 1, 1, 5, 2, 1]",0.325
46,"[1, 23, 1, 15, 1]","[4, 1, 2, 1, 1, 2, 2, 11, 3, 2, 4, 2, 3, 2, 1, 4, 1, 1, 1, 1, 1, 5, 14, 7, 4, 3, 2]",0.315
47,"[1, 1, 12, 14, 1]","[4, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2, 11, 1, 3, 3, 1, 1, 8, 4, 1, 3, 2, 1, 1, 15, 1, 1, 7, 1, 1, 4]",0.295
48,"[6, 1, 3, 5, 3, 1, 10, 5]","[1, 1, 1, 3, 2, 1, 1, 2, 1, 2, 1, 1, 3, 14, 1, 3, 1, 1, 8, 1, 1, 4, 1, 1, 1, 1, 18, 1, 2, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1]",0.3175
49,"[1, 21, 21, 3]","[1, 1, 3, 4, 1, 2, 1, 3, 2, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 8, 2, 5, 1, 1, 1, 1, 1, 1, 4, 1, 2, 2, 1, 1, 1, 3, 2, 2, 1, 1, 1, 1, 2, 1, 1]",0.315
50,"[3, 11, 1, 3, 4, 1]","[5, 3, 3, 4, 4, 1, 1, 2, 1, 1, 3, 1, 3, 3, 1, 1, 1, 1, 1, 3, 4, 5, 1, 1, 1, 1, 1, 4, 1, 11, 2, 2, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 2, 2, 2]",0.2975
51,"[5, 4, 1, 17]","[1, 9, 3, 4, 4, 1, 1, 2, 5, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 4, 1, 1, 5, 6, 2, 1, 9, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 4, 1, 3, 1]",0.3275
52,"[34, 1, 1, 6, 4, 20]","[1, 4, 2, 1, 5, 1, 1, 4, 1, 1, 2, 11, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 5, 1, 4, 1, 2, 1, 1, 3]",0.3525
53,"[2, 1, 14, 9, 2, 7]","[1, 4, 2, 2, 1, 1, 1, 7, 1, 1, 1, 1, 4, 1, 1, 4, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 5, 1, 4, 1, 1]",0.2775
54,"[4, 2, 1, 5]","[2, 3, 1, 3, 1, 1, 1, 1, 7, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 4, 1, 1, 1, 3, 3, 1, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 3, 1, 1, 1, 1, 3, 1, 4, 1, 1, 1]",0.2475
55,"[3, 9, 2, 4, 3, 2]","[3, 3, 4, 1, 1, 4, 1, 1, 1, 17, 2, 1, 3, 1, 1, 1, 1, 3, 2, 1, 2, 1, 3, 2, 3, 2, 1, 1, 1, 1, 1, 1, 2, 1, 3, 3, 1, 4, 1, 1, 1, 1, 2, 1, 4, 1, 1]",0.3025
56,"[4, 3, 2, 11, 3, 3, 1, 1]","[3, 6, 1, 1, 1, 1, 18, 1, 2, 1, 3, 1, 6, 1, 1, 3, 2, 2, 1, 1, 1, 2, 1, 12, 1, 4, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 5, 1, 1, 1, 1]",0.3175
57,"[25, 4, 1]","[3, 1, 10, 1, 1, 1, 1, 1, 1, 1, 3, 8, 1, 3, 3, 3, 1, 4, 2, 1, 2, 2, 16, 1, 1, 1, 5, 1, 1, 1, 1, 1, 2, 1, 2, 6, 1, 1, 1, 1, 2]",0.325
58,"[11, 3, 5, 13, 9, 2, 20, 3]","[3, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 4, 3, 2, 5, 2, 1, 10, 2, 1, 1, 1, 6, 1, 1, 1, 1]",0.32
59,"[3, 2, 3, 4, 1]","[6, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 5, 1, 1, 2, 6, 2, 1, 1, 2, 11, 12, 2, 1, 1, 1, 1, 1, 1, 1]",0.2325
60,"[1, 14, 2]","[6, 1, 2, 4, 1, 2, 2, 4, 1, 1, 1, 1, 1, 1, 4, 1, 2, 2, 1, 1, 5, 1, 2, 1, 2, 2, 7, 1, 1, 1, 2, 1, 1, 2, 11, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",0.2725
61,"[1, 3, 1, 9, 3, 21, 1, 2, 1]","[6, 3, 1, 2, 4, 4, 4, 8, 1, 2, 1, 1, 1, 1, 2, 2, 1, 3, 1, 1, 2, 5, 2, 1, 1, 5, 1, 2, 1, 1, 11, 1, 2, 1, 1, 1, 1]",0.325
62,"[11, 12]","[7, 4, 1, 2, 4, 4, 4, 5, 1, 2, 1, 1, 5, 1, 1, 1, 3, 1, 1, 9, 5, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 3, 1, 1]",0.2925
63,"[10, 8, 6, 5, 2, 2]","[1, 1, 8, 2, 6, 1, 1, 1, 1, 2, 2, 5, 1, 1, 4, 1, 1, 1, 13, 1, 1, 1, 1, 5, 2, 1, 3, 1, 1, 1, 2, 1, 2, 1, 3, 1, 1, 1, 3, 1, 1, 1, 1]",0.3075
64,"[19, 4]","[1, 1, 2, 8, 2, 1, 1, 4, 6, 1, 2, 6, 2, 5, 1, 3, 2, 1, 1, 1, 1, 1, 1, 5, 6, 1, 2, 6, 1, 1, 3, 1, 2, 3, 1, 1, 3, 2, 1, 1, 1, 1]",0.2975
65,"[2, 7, 1, 1, 3]","[2, 2, 9, 2, 1, 1, 5, 6, 1, 1, 1, 6, 5, 1, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 13, 1, 1, 1, 1, 6, 1, 1, 4, 2, 3, 4, 2, 1, 1, 1, 1, 1]",0.3175
66,"[5, 6, 6, 1, 1, 10, 23, 5, 1]","[2, 2, 10, 2, 3, 2, 1, 1, 1, 1, 5, 4, 3, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 11, 1, 4, 2, 2, 1, 1, 1, 2]",0.3375
67,"[3, 1, 7, 4]","[2, 5, 11, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 4, 5, 1, 1, 1, 5, 4, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 12, 2, 4, 2, 2, 1, 1, 2]",0.2625
68,"[6, 2, 13, 3]","[2, 7, 23, 2, 2, 1, 4, 1, 1, 1, 3, 5, 1, 1, 1, 5, 1, 1, 3, 2, 6, 6, 2, 1, 2, 1, 1, 4, 3, 2, 1, 1, 2]",0.3075
69,"[8, 32, 2, 15, 1, 2]","[2, 2, 1, 2, 1, 1, 4, 1, 1, 1, 1, 1, 13, 1, 1, 1, 1, 1, 1, 1, 6, 1, 2, 1, 1, 2, 1, 1, 7, 7, 2, 1, 1, 1]",0.33
70,"[6, 14]","[4, 1, 1, 3, 1, 2, 1, 1, 3, 1, 1, 1, 1, 4, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 6, 1, 2, 1, 1, 1, 2, 2, 1, 8, 8, 2, 1, 1, 1, 1, 1, 1]",0.245
71,"[4, 5, 4, 5, 1, 8]","[1, 3, 1, 2, 1, 1, 1, 1, 3, 1, 5, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 4, 2, 2, 1, 1, 1, 1, 6, 5, 1, 1, 1, 1, 2, 1, 9, 4, 2, 1, 2, 2, 1, 1, 1, 1, 1]",0.29
72,"[4, 1, 6, 2, 5, 1]","[1, 1, 2, 1, 1, 1, 4, 2, 1, 1, 1, 5, 1, 1, 2, 1, 1, 1, 1, 1, 3, 1, 1, 1, 8, 2, 2, 1, 1, 6, 3, 2, 1, 1, 2, 1, 1, 9, 3, 7, 1, 2, 2, 1, 1, 1, 1, 3]",0.2925
73,"[1, 4, 7, 3, 11, 2]","[2, 1, 1, 1, 6, 1, 1, 1, 1, 3, 6, 1, 1, 1, 1, 1, 1, 1, 2, 5, 11, 1, 1, 3, 1, 1, 2, 1, 9, 3, 2, 1, 3, 1, 3, 10, 6, 2, 2, 1, 1]",0.3275
74,"[25, 3, 3, 1]","[3, 2, 1, 2, 1, 8, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 2, 1, 9, 1, 3, 2, 1, 1, 1, 3, 12, 6, 2, 2, 1]",0.3025
75,"[10, 1, 15]","[11, 2, 1, 1, 1, 1, 2, 2, 5, 1, 1, 1, 1, 2, 1, 3, 1, 4, 2, 1, 1, 1, 1, 1, 2, 7, 2, 10, 1, 5, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 6, 2, 2, 1, 1, 1]",0.315
76,[1],"[15, 2, 1, 1, 1, 7, 1, 1, 1, 1, 2, 2, 1, 1, 5, 1, 1, 1, 1, 1, 4, 3, 1, 1, 2, 1, 1, 1, 5, 9, 2, 1, 10, 1, 5, 2, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 7, 2, 2, 1, 1, 1, 1]",0.32
77,"[48, 2, 10, 2]","[1, 2, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 5, 1, 1, 11, 2, 1, 7, 2, 2, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 10, 2, 1, 3, 1, 1]",0.3875
78,"[2, 1]","[2, 4, 5, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 2, 1, 14, 4, 6, 1, 2, 1, 8, 2, 4, 1, 4, 1, 1, 1, 1, 3, 5, 1, 1, 2, 10, 3, 2, 1, 1]",0.3
79,"[5, 3, 1, 1, 7, 2, 24, 1, 11]","[3, 7, 4, 1, 1, 4, 1, 2, 1, 1, 1, 2, 2, 2, 1, 1, 9, 3, 1, 1, 2, 2, 4, 1, 1, 8, 4, 1, 1, 1, 1, 1, 7, 5, 1, 2, 4, 1]",0.375
80,"[7, 13, 1]","[4, 8, 7, 1, 2, 1, 3, 2, 1, 4, 1, 1, 1, 9, 1, 1, 1, 3, 1, 4, 4, 1, 1, 1, 13, 1, 1, 1, 1, 1, 7, 8, 2, 3, 2, 5, 1, 1]",0.3275
81,"[2, 4, 16, 1, 8, 14]","[26, 1, 1, 2, 3, 1, 1, 1, 4, 1, 1, 1, 3, 1, 1, 4, 4, 3, 1, 1, 2, 17, 1, 1, 1, 1, 2, 3, 1, 3, 2, 1, 1, 1, 1]",0.36
82,"[29, 5, 4, 3, 4, 4, 19]","[1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 4, 5, 2, 4, 1, 1, 2, 1, 5, 3, 1, 4, 2, 1, 3, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1]",0.3275
83,"[1, 5]","[1, 5, 1, 5, 1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1, 5, 2, 4, 1, 3, 1, 2, 2, 5, 1, 1, 4, 2, 4, 2, 1, 1, 3, 2, 2, 2, 1, 1, 2, 2, 1, 1, 1]",0.23
84,"[5, 9, 8, 6, 1, 2, 4, 4, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 3, 1, 1, 1, 5, 2, 1, 2, 3, 1, 2, 5, 2, 1, 4, 2, 1, 2, 6, 5, 1, 2, 2, 2, 1]",0.29
85,"[8, 6, 6, 7]","[1, 1, 1, 2, 3, 3, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 5, 3, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 5, 2, 1, 2, 1, 1, 2, 1, 4, 6, 1, 2, 2, 1]",0.265
86,"[3, 1, 2, 10]","[2, 4, 2, 1, 2, 3, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 5, 1, 3, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 4, 1, 1, 6, 1, 1, 2, 1, 2, 1, 3, 1, 1, 1, 2, 1, 1, 4, 2]",0.265
87,"[1, 1, 8, 7]","[3, 4, 2, 2, 3, 1, 3, 1, 1, 1, 1, 8, 1, 3, 1, 1, 6, 1, 1, 2, 1, 3, 1, 1, 3, 2, 1, 1, 1, 7, 1, 2, 2, 1, 3, 2, 1, 1, 2, 4, 7, 1, 1, 1, 2, 1]",0.29
88,"[9, 4, 1, 7, 4]","[3, 3, 2, 5, 11, 2, 1, 3, 9, 3, 1, 1, 1, 2, 1, 1, 3, 4, 3, 1, 1, 1, 1, 5, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 3, 2, 1, 2, 10, 2, 3, 1, 1, 1]",0.335
89,"[5, 7, 20, 5, 3, 3, 3, 5, 1]","[3, 1, 3, 14, 2, 1, 3, 1, 1, 4, 2, 1, 1, 1, 1, 8, 1, 1, 1, 1, 1, 1, 5, 3, 1, 2, 2, 1, 10, 5]",0.335
90,"[8, 5]","[3, 4, 1, 4, 16, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 4, 2, 1, 3, 1, 4, 1, 1, 1, 1, 2, 1, 1, 4, 1, 2, 1, 2, 2, 1, 1, 12, 6, 1]",0.2775
91,"[18, 21, 1, 2, 13, 8]","[3, 5, 1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 3, 3, 1, 1, 1, 1, 3, 1, 1, 1, 4, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1]",0.305
92,"[5, 3, 4]","[3, 6, 1, 1, 2, 1, 1, 2, 1, 4, 1, 1, 2, 1, 1, 9, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 7, 5, 4, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 3]",0.235
