step,fire_size,cluster distr,mean tree density
54,[],"[15, 29, 5, 1, 1, 3, 1, 1, 1, 1]",0.58
55,[32],"[15, 11, 1, 1, 1, 1]",0.62
56,[],"[15, 1, 1, 12, 1, 1, 1, 1, 1, 1]",0.35
57,[],"[30, 2, 1, 1, 1, 1, 1, 3, 1, 1, 1]",0.43
58,[],"[32, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1]",0.47
59,[],"[35, 2, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1]",0.52
60,[],"[40, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1]",0.55
61,[],"[44, 1, 2, 1, 1, 6, 1, 1, 1, 1]",0.59
62,[],"[44, 3, 2, 1, 1, 6, 1, 1, 1, 1]",0.61
63,[],"[49, 2, 1, 2, 6, 1, 1, 1, 1]",0.64
64,[],"[67, 4, 1]",0.72
65,[],"[75, 1]",0.76
66,[76],[1],0.77
67,[],"[1, 2, 1, 2, 1, 1]",0.08
68,[],"[1, 3, 2, 1, 2, 1, 6, 1, 3, 3, 1]",0.24
69,[],"[2, 1, 4, 2, 1, 2, 1, 6, 2, 2, 4, 3, 2]",0.32
70,[],"[2, 1, 1, 4, 2, 1, 5, 1, 6, 2, 4, 3, 3, 3]",0.38
71,[],"[4, 6, 1, 2, 1, 9, 1, 6, 2, 8, 3, 3]",0.46
72,[],"[4, 6, 1, 1, 2, 33, 1, 3]",0.51
73,[],"[4, 7, 1, 1, 2, 35, 1, 3]",0.54
74,[],"[4, 7, 1, 1, 3, 36, 1, 3]",0.56
75,[],"[5, 48, 1, 1, 3, 1, 3]",0.62
76,[],"[5, 49, 1, 1, 3, 2, 3]",0.64
77,[],"[5, 52, 1, 5, 2, 3]",0.68
78,[],"[64, 1, 5, 2]",0.72
79,[],"[67, 1, 5, 2]",0.75
80,[],"[70, 1, 5, 2]",0.78
81,[],"[77, 5]",0.82
82,[],"[77, 5]",0.82
83,[],[84],0.84
84,[],[85],0.85
85,[],[86],0.86
86,[],[89],0.89
87,[],[91],0.91
88,[],[93],0.93
89,[],[94],0.94
90,[],[94],0.94
91,[94],[],0.94
92,[],"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.1
93,[],"[1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.18
94,[],"[1, 2, 5, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1]",0.23
95,[],"[1, 2, 2, 5, 1, 1, 1, 6, 1, 5, 1, 2, 1, 2, 2]",0.33
96,[],"[1, 2, 2, 5, 1, 1, 1, 11, 1, 5, 1, 1, 2, 2]",0.36
97,[],"[1, 2, 8, 17, 1, 1, 7, 1, 1, 2, 2]",0.43
98,[],"[1, 2, 9, 20, 1, 1, 17]",0.51
99,[],"[12, 2, 42, 1, 1]",0.58
