step,fire_size,cluster distr,mean tree density
28,"[3, 1]","[1, 1, 3, 2, 1, 3, 1, 3, 2, 1, 1]",0.23
29,[],"[1, 1, 3, 1, 3, 1, 3, 6, 3, 1, 1]",0.24
30,[6],"[3, 1, 2, 2, 3, 1, 11, 7, 1, 1, 1]",0.39
31,[],"[5, 1, 1, 6, 2, 1, 1, 1, 23, 1, 1]",0.43
32,[26],"[5, 4, 1, 8, 1, 1, 1, 2, 1]",0.5
33,"[8, 12]","[1, 1, 1, 1, 2, 1]",0.27
34,[],"[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",0.14
35,[],"[2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",0.21
36,[2],"[2, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 1]",0.28
37,[],"[9, 1, 4, 1, 1, 1, 2, 1, 1, 2, 1, 1, 6, 4, 1]",0.36
38,[18],"[2, 1, 1, 2, 2, 1, 4, 1, 1, 8, 5, 1, 1]",0.48
39,[5],"[4, 2, 1, 1, 3, 8, 2, 1, 1, 10, 1]",0.39
40,"[7, 10]","[1, 2, 1, 1, 12, 1, 3, 2, 1, 1, 1]",0.43
41,[16],"[1, 2, 1, 1, 1, 3, 1, 2, 1, 4, 1, 1]",0.35
42,[],"[2, 3, 1, 4, 4, 4, 1, 5, 2, 1]",0.27
43,[5],"[3, 3, 2, 4, 4, 2, 1, 7, 2, 2]",0.35
44,"[5, 7]","[5, 3, 2, 2, 4, 2, 1, 1, 2, 1, 2]",0.37
45,[3],"[9, 3, 3, 4, 1, 2, 1, 2, 1, 1, 2]",0.32
46,"[5, 1, 6]","[9, 3, 3, 1, 1, 2, 2, 2, 2]",0.37
47,"[3, 1, 11, 1]","[3, 1, 1, 2, 1, 2, 4, 2]",0.32
48,"[6, 4]","[1, 1, 6, 1, 4]",0.23
49,[],"[1, 2, 1, 1, 1, 1, 1, 1, 8, 1, 5, 1]",0.24
50,[5],"[1, 2, 1, 1, 1, 1, 1, 1, 1, 8, 1, 1, 1, 1, 2]",0.29
51,"[3, 1]","[4, 1, 1, 5, 9, 2, 1, 1, 1, 2]",0.31
52,"[6, 1, 9, 2]","[6, 1, 1, 2, 1, 1]",0.3
53,"[1, 1, 1]","[6, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1]",0.22
54,[],"[6, 1, 1, 1, 1, 1, 2, 3, 1, 1, 2, 1, 1]",0.22
55,[1],"[6, 2, 1, 1, 2, 1, 2, 2, 3, 1, 2, 1, 1, 2, 1]",0.29
56,"[6, 3]","[2, 1, 2, 2, 2, 3, 1, 2, 4, 1, 2]",0.31
57,[4],"[1, 1, 2, 1, 1, 2, 3, 2, 3, 1, 2, 1, 2]",0.26
58,[3],"[3, 1, 3, 2, 3, 7, 3, 2, 1, 1, 3]",0.32
59,"[3, 2]","[3, 1, 3, 2, 4, 8, 3, 3, 1, 3]",0.36
60,[26],"[5, 3, 2, 1, 5]",0.42
61,[],"[5, 1, 3, 1, 1, 2, 1, 1, 1, 9, 1]",0.26
62,[3],"[5, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 9]",0.31
63,"[1, 1, 11]","[5, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2]",0.35
64,"[4, 1, 1]","[9, 1, 2, 1, 1, 2, 1, 1, 1, 3, 2, 1, 1]",0.32
65,"[2, 1]","[9, 1, 2, 1, 1, 5, 1, 3, 1, 1]",0.28
66,"[10, 1]","[1, 6, 1, 1, 1, 6, 1, 1, 4, 3, 2]",0.38
67,[1],"[5, 1, 7, 1, 1, 1, 7, 3, 9, 4]",0.4
68,"[1, 1, 7, 7, 9]","[9, 1, 1, 1, 9]",0.46
69,"[9, 13]","[1, 1, 2, 1, 1, 1]",0.29
70,[],"[3, 1, 1, 2, 1, 1, 1, 1, 1]",0.12
71,[1],"[4, 1, 1, 2, 2, 1, 1, 2, 2, 1]",0.18
72,"[3, 1, 4]","[8, 1, 3, 3, 1, 2, 3, 1, 2]",0.32
73,[],"[1, 8, 6, 2, 3, 4, 4, 3, 1, 1, 1, 1, 1, 2]",0.38
74,"[3, 1, 2]","[1, 9, 6, 2, 4, 4, 3, 1, 1, 1, 1, 1, 1, 1]",0.42
75,"[17, 3, 1]","[1, 2, 6, 4, 2, 1, 1, 1, 1, 2]",0.42
76,"[1, 2]","[3, 1, 1, 1, 7, 5, 1, 2, 1, 1, 1, 1]",0.28
77,[],"[5, 1, 1, 2, 15, 6, 2, 3]",0.35
78,"[1, 11]","[5, 2, 1, 2, 19, 3, 1]",0.45
79,[25],"[5, 5, 1, 3, 1, 1]",0.41
80,"[8, 7, 1, 1]","[3, 2, 1, 3, 2]",0.28
81,"[5, 2, 3]","[1, 1, 2, 1, 1, 2, 1, 2, 2]",0.23
82,[2],"[1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2]",0.2
83,[4],"[5, 7, 3, 2, 1, 2, 4, 1, 1, 1, 2]",0.33
84,"[7, 8]","[6, 3, 2, 1, 1, 2, 2, 2, 1, 3]",0.38
85,[1],"[6, 4, 2, 1, 1, 1, 2, 1, 2, 2, 1, 1, 4, 1, 1, 1]",0.32
86,[4],"[6, 4, 2, 1, 1, 1, 1, 2, 6, 1, 7, 1]",0.37
87,[],"[6, 8, 1, 1, 1, 1, 2, 6, 1, 1, 2, 8]",0.38
88,[6],"[8, 2, 1, 1, 1, 1, 6, 1, 6, 1, 2, 8]",0.44
89,"[1, 6, 8, 2]","[9, 2, 1, 1, 1, 4, 1, 6]",0.42
90,[1],"[1, 9, 1, 3, 1, 1, 1, 4, 1, 1, 7, 1, 1]",0.33
91,[],"[13, 1, 2, 3, 1, 1, 1, 4, 2, 1, 7, 1, 1, 1]",0.39
92,[5],"[15, 3, 1, 3, 1, 1, 1, 2, 1, 7, 1, 1, 1]",0.43
93,[8],"[15, 3, 1, 3, 1, 1, 1, 1, 6, 2, 5]",0.47
94,"[15, 5]","[1, 3, 1, 11, 1, 1, 3, 2]",0.43
95,"[3, 1, 3]","[1, 3, 1, 13, 1, 3, 1]",0.3
96,"[3, 14]","[1, 1, 1, 1, 1, 3, 1]",0.26
97,"[3, 1]","[4, 1, 1, 2, 1, 1, 2, 1, 1, 1]",0.19
98,"[1, 1]","[1, 4, 1, 1, 3, 2, 3, 1, 1, 3, 1, 1, 1, 1]",0.26
99,[4],"[1, 4, 3, 3, 1, 1, 4, 1, 1, 2, 3, 3, 1]",0.32
