fire_size
1
1
1
1
1
1
1
1
1
1
1
2
3
7
7
2
1
2
1
3
3
10
2
1
6
2
1
6
1
3
2
1
8
4
1
1
2
16
1
4
4
17
7
3
5
3
9
15
11
1
5
9
14
9
9
25
1
37
1
6
3
13
5
16
11
21
12
9
4
17
64
12
9
17
25
18
13
18
9
26
12
8
11
3
11
8
57
11
94
3
20
5
14
23
5
7
2
20
8
11
1
75
18
33
6
43
98
23
1
1
3
8
108
5
19
26
9
17
180
30
138
45
73
15
2
140
27
66
82
2
6
11
34
47
1
108
47
3
1
203
388
50
180
85
31
201
1
52
417
71
202
56
2
9
41
196
557
6
443
648
4
74
114
12
584
301
65
2
19
929
163
485
904
284
25
178
54
2
79
20
311
287
120
416
1978
1279
3
174
4
1253
780
167
23
444
280
20
10
13
1
84
5166
362
1
14
2
1105
806
114
1467
3
21
15
141
149
2
88
21
66
102
61
3
4
2
147
2
1
4
1
78
3
945
45
81
1
3
7
3
4
6
25
24
874
137
4
189
218
5
340
489
43
2
21
19
217
1
413
113
3
28
1
359
6
212
1
1
21
7
1
42
6
31
3
9
126
43
34
1
23
377
217
2
275
421
11
10
3
608
638
80
2
791
45
11
15
1
39
11
42
427
33
4
132
40
53
15
241
10
88
1
105
16
9
128
57
459
82
50
2
3
236
6
1
202
74
528
11
1
171
364
130
2
30
9
11
72
30
1
57
185
185
49
200
314
22
4
4
7
113
5
410
11
60
29
3
57
3
246
189
13
1
9
3
14
61
243
1
275
1
1844
433
12
4
172
16
55
28
125
180
1693
4
48
5
47
29
16
53
31
1211
129
331
1
84
700
50
14
15
694
50
79
8
56
10
5
1
69
244
14
9
44
776
153
897
103
33
469
984
15
621
1
1
42
470
1254
2
3
4
76
23
7
1
28
73
170
4
294
18
2
163
1
2
1309
2
1
503
268
3
505
9
103
4
1
28
1
1
156
1573
22
12
359
2
1
3
304
1
596
2
270
563
308
1
141
2
3
4
8
2
409
679
441
32
1
1
70
1
136
513
3
28
210
50
5
1
1
260
74
433
423
58
1
18
144
4
2
1
344
1
17
1
2
31
5
351
1
1
26
5
662
599
18
24
2
1
2
24
19
34
2177
165
244
1
99
4
10
100
1
24
39
83
4
1
969
23
191
384
172
2
64
53
12
25
247
598
442
64
239
1
21
2
20
6
86
717
3
1
1
3
4
514
39
1
64
1
1
2
1
6
1618
2
3
14
77
4
890
2
32
8
18
4
39
1
1
2
207
446
1
952
33
200
772
12
640
12
60
2
4
5
74
31
2
105
1464
226
1
1
1956
14
23
1
103
5
1426
39
3
64
59
1
321
202
29
3
9
38
150
8
301
1086
34
1
7
3
126
336
6
14
17
238
23
5
559
1
1
3
15
97
5
58
15
66
16
2
1
45
45
1
1
20
2
2
3
4
9
371
1
3
181
18
43
163
75
8
3
362
18
25
387
712
5
10
163
9
41
1
54
30
88
14
17
356
2
3
49
77
238
1398
46
85
24
5
208
1753
17
32
7
25
5
12
249
394
926
103
8
270
1
1
1
6
22
1
2
2
65
1
3
20
4
137
497
1
372
3
795
212
338
10
3
57
13
270
875
104
1079
193
5
37
