fire_size
1
1
1
1
1
1
1
1
2
1
1
2
1
1
1
1
1
1
1
1
1
1
1
3
1
1
3
1
1
1
1
2
1
1
1
3
2
1
1
1
4
1
2
1
2
1
3
1
2
1
1
1
1
1
1
1
1
3
1
6
1
1
1
1
1
1
1
2
1
3
1
1
1
2
1
3
1
2
1
2
2
1
1
5
1
2
2
1
1
5
1
1
1
2
2
5
1
1
1
2
1
1
2
3
1
4
1
2
1
7
1
2
3
1
1
1
1
5
1
1
1
1
1
1
1
5
1
1
1
1
4
2
1
3
3
1
1
4
1
1
3
8
1
3
2
2
6
1
2
6
1
1
6
4
7
4
1
3
1
2
1
2
6
4
1
1
3
2
3
3
2
1
1
1
2
6
1
1
3
3
3
1
1
2
2
1
1
1
5
3
1
1
2
2
2
5
1
1
3
1
2
1
1
2
4
3
3
8
1
1
2
1
2
1
1
6
3
1
12
3
1
6
1
1
3
5
3
3
1
2
1
2
1
1
2
10
4
1
1
1
4
1
2
10
1
2
6
5
1
4
1
4
1
6
4
1
2
2
1
1
1
2
1
1
10
1
2
1
1
1
1
2
4
3
1
1
1
4
10
1
5
3
1
1
1
4
1
4
1
1
1
2
1
1
2
1
2
6
1
2
2
4
1
3
1
2
9
6
7
3
2
1
1
1
1
3
5
1
1
6
5
1
2
2
1
2
1
11
1
4
1
2
1
3
1
5
1
3
3
2
1
2
1
5
5
2
3
1
12
2
1
3
1
2
1
2
2
9
3
1
5
7
5
1
2
2
3
1
1
1
1
2
1
2
1
8
4
1
7
1
2
1
2
1
3
2
1
3
1
3
1
2
4
19
1
1
1
4
1
2
23
3
2
1
1
1
1
1
9
1
1
9
10
1
1
1
16
4
4
1
4
1
1
2
2
1
1
4
1
4
1
4
3
1
5
1
1
6
1
1
3
1
1
5
1
7
2
4
6
1
3
1
7
3
3
9
3
2
5
1
1
1
4
1
2
2
4
5
8
13
4
7
3
1
1
5
1
13
5
2
1
1
2
12
9
2
1
1
1
7
4
3
1
2
18
1
1
3
1
4
1
1
1
4
3
1
10
1
9
6
1
1
4
1
1
1
2
14
1
4
1
5
1
4
3
2
1
2
13
9
2
1
3
2
9
9
1
1
15
1
25
11
3
1
3
3
1
1
13
1
1
3
3
2
1
11
1
2
3
1
6
1
1
5
12
3
1
3
2
1
10
2
2
2
1
1
1
7
1
2
5
3
3
11
6
1
1
9
3
2
4
1
6
5
2
4
1
1
4
3
1
1
3
2
1
7
2
3
3
4
6
7
1
2
3
10
4
1
3
4
1
1
6
3
10
3
2
1
1
5
4
9
3
2
2
1
3
2
3
1
4
1
5
1
1
1
5
1
2
1
1
7
1
1
2
1
1
1
11
1
3
1
9
5
1
7
2
3
1
10
6
3
1
1
7
1
1
5
1
1
1
1
2
5
5
4
1
1
10
2
1
2
1
6
4
1
3
3
8
1
1
2
1
1
3
2
5
1
7
19
1
8
5
1
6
6
2
8
1
1
3
1
2
6
2
1
1
1
5
8
1
3
11
1
10
3
3
8
5
8
2
1
6
1
7
10
2
3
3
14
5
1
1
1
10
3
1
13
2
2
4
1
7
4
1
