fire_size
1
1
1
2
1
1
1
3
1
1
3
1
2
1
1
1
1
2
1
1
1
1
1
1
1
2
1
2
1
2
1
1
3
1
3
1
1
2
1
1
3
1
1
2
1
1
2
1
1
3
1
1
1
4
4
1
2
2
2
2
1
4
1
1
1
2
1
1
1
1
1
5
4
3
5
4
4
1
1
3
5
1
4
4
3
2
1
3
1
1
2
1
1
2
1
1
4
2
7
1
1
3
1
1
4
2
1
1
1
3
2
2
2
1
1
1
1
2
4
1
3
1
1
7
1
1
2
1
3
1
2
1
1
8
1
1
1
2
9
6
3
1
3
1
1
1
3
7
2
1
1
1
2
1
5
2
2
1
2
2
2
1
5
1
2
1
6
2
1
2
2
8
3
2
1
2
3
3
1
8
1
1
2
1
1
2
1
2
9
6
2
2
1
3
1
1
2
2
1
5
7
2
4
1
2
4
2
21
1
12
1
1
1
4
1
5
3
12
4
2
2
9
18
14
8
11
21
1
4
5
1
6
1
5
2
1
5
3
1
1
1
10
2
15
1
1
6
3
1
6
1
10
1
1
12
1
8
3
1
1
3
2
9
18
1
3
2
1
1
2
6
14
2
4
5
16
3
2
8
6
14
9
1
18
1
1
11
1
2
1
3
8
5
1
1
2
3
1
2
11
8
4
8
6
2
2
4
9
2
3
1
3
2
1
23
1
15
7
8
1
7
5
5
6
3
1
19
16
8
3
1
5
11
5
8
4
2
2
15
9
6
15
2
8
2
12
34
1
4
10
18
4
11
3
2
1
1
2
1
18
4
32
3
26
9
1
11
1
9
38
2
12
11
1
5
8
1
22
1
2
9
16
9
7
4
4
6
1
4
4
2
7
5
11
3
8
5
3
2
14
4
3
14
7
7
10
1
32
1
25
3
4
1
3
5
22
2
12
4
2
2
15
11
8
2
22
1
2
33
2
2
30
8
1
12
7
5
1
23
5
7
4
2
14
32
12
10
3
6
2
3
2
1
2
20
2
4
3
1
1
6
2
2
1
6
2
2
3
1
6
4
3
5
10
5
14
2
10
3
3
1
10
30
1
12
1
9
4
1
8
5
1
1
2
3
3
8
1
8
8
4
1
2
1
49
1
15
11
2
5
11
4
2
1
6
30
4
18
8
1
13
1
1
13
5
4
1
1
12
27
5
22
2
7
1
18
1
4
1
3
1
9
3
5
15
4
1
1
17
15
2
3
16
17
12
3
4
1
17
7
42
14
35
2
1
9
28
15
1
6
6
7
14
9
11
31
22
7
1
10
1
33
2
2
43
5
7
3
2
9
8
7
2
1
3
24
3
17
31
2
1
29
20
12
2
18
3
3
1
18
1
10
30
27
1
1
10
1
4
4
2
1
6
1
7
37
30
10
23
25
2
2
1
1
10
1
7
9
1
15
8
1
1
24
2
11
15
1
7
16
5
21
2
1
7
11
1
3
6
6
1
9
1
1
34
18
5
8
1
5
22
7
3
4
14
75
3
13
3
17
12
46
1
28
15
14
63
12
1
6
13
1
1
3
2
31
16
2
10
22
4
4
59
1
5
42
25
1
23
8
6
2
1
6
1
12
1
35
1
11
6
1
5
3
13
43
6
5
34
15
5
6
15
1
19
1
10
1
24
3
24
4
2
20
2
11
3
19
2
2
1
3
27
10
1
78
1
20
1
62
5
13
1
1
7
