L,p,f,steps,param_id,run_id,num_fires,mean_size,max_size,remaining_trees,raw_file,perstep_file
256,0.01,0.01,1000,1,1,135750,3.7456353591160223,47,13609,/home/ijsbrand/CMS/CS/Project/CSS_project-19/data/RQ3/experiment_4/fires_param1_L256_p0.01_f0.01_steps1000_id1_20260122T192729Z.csv,/home/ijsbrand/CMS/CS/Project/CSS_project-19/data/RQ3/experiment_4/perstep_param1_L256_p0.01_f0.01_steps1000_id1_20260122T192729Z.csv
