fire_size
1
1
1
2
1
1
1
4
1
1
1
2
2
15
2
4
2
1
1
1
1
1
1
1
1
1
1
1
2
1
1
3
9
5
5
8
1
14
6
3
1
1
1
1
2
1
3
3
1
1
1
10
30
3
2
1
1
3
18
1
1
4
1
8
1
14
5
4
7
21
7
12
2
13
29
7
11
23
2
10
8
1
3
34
19
12
2
1
3
1
1
1
12
6
1
16
21
1
1
73
3
19
2
51
15
9
59
108
1
1
1
31
2
33
28
4
9
5
85
9
12
166
5
108
19
1
9
2
1
2
36
1
46
4
44
3
1
78
3
1
2
474
396
29
6
4
1
2
72
1
23
18
2
29
46
2
634
2
2
1
166
4
4
1
2
1
1
1
2
878
252
112
2
3
1511
8
1
805
3
864
1
186
2
1565
11
1
1
3
188
32
4
376
1794
5
3
1
691
31
221
2
637
2
1
3
3
3
707
1
1
2
4
1067
1
2
2
346
16
22
33
1
1
1
2
5
24
114
2
430
3
810
2
8
2
4
1
3
21
2
1
313
67
1
2
288
3
1
2
1
2
245
451
1
8
2
1
2
6
7
2
19
2
1
4
6
56
54
2
1
518
10
2
1
1
4
1
1
529
2
1
1
11
20
287
4
2
2
4
1
3
2
6
1
1
1
5
1
3
1
5
1
318
1
169
2
433
1
46
3
8
1
3
10
5
1
1
4
2
16
2
79
2
3
3
2
67
1
2
18
24
1
2
6
5
33
1
10
19
8
4
17
191
6
2
1
1
2
1
7
1
1
1
545
15
414
269
6
147
1
220
1
5
1
10
12
1
2
1
9
3
3
1
2
1
120
15
205
1
290
1
1
4
79
20
1
96
12
58
1
50
1
4
6
1
17
1
1
1
1
233
15
85
5
1
337
1
408
1
3
4
2
9
3
1
1
3
6
10
199
722
1
3
154
5
4
1
33
3
1
34
5
142
13
1
1
10
5
6
59
8
3
173
120
6
4
8
7
3
14
1
4
1
78
1
5
370
3
6
7
12
1
11
599
2
1
4
688
4
874
1012
2
1
1
5
5
2
2
114
76
147
1
7
280
4
1
157
2
31
2
1
2
2
1082
1
908
2
1
5
2
59
609
8
13
502
4
40
24
1
638
16
8
1
58
4
106
2
9
2
56
2
41
6
19
2
2
833
104
10
8
7
2
2
10
3
5
8
57
1
374
8
8
9
1
631
8
2
9
7
8
2
2
4
18
35
2
1
1
3
4
128
6
3
3
17
1
1040
1
1
1
7
8
371
3
1
5
1155
1
1
547
1
7
1
10
7
5
1
1
4
12
2
7
1
1
3
2
3
32
17
1
7
7
20
6
187
25
8
605
16
325
1
1
1
10
12
42
27
354
220
18
14
1
14
10
117
268
7
267
22
1
2
161
2
147
15
4
1
75
9
2
297
23
116
27
2
1
8
2
9
3
11
6
3
3
2
136
10
3
1
1
4
4
2
8
7
3
54
2
3
1
547
1
1
1
3
56
127
32
13
19
1
370
8
7
4
3
4
8
242
4
1
28
2
1
129
2
1
3
5
1
2
116
19
6
15
1
31
1
15
12
9
3
10
6
3
9
3
2
7
1
4
19
310
18
7
2
6
29
3
3
57
427
4
1
20
78
4
9
388
2
189
2
12
426
10
1
1
1
2
10
4
210
3
224
79
4
4
3
482
50
1
15
2
