fire_size
1
1
1
1
2
1
1
1
1
0
1
3
2
0
2
0
3
1
0
1
0
2
3
2
1
2
2
2
5
3
2
5
3
7
2
0
1
5
2
13
0
1
1
2
4
9
0
2
0
2
4
2
1
8
16
10
1
2
2
5
1
0
2
4
0
1
1
10
19
16
12
22
10
1
45
13
20
6
1
16
2
1
15
0
24
0
0
26
0
8
2
6
0
0
1
6
0
3
0
3
0
0
0
31
0
14
0
1
6
85
152
3
77
0
19
14
5
63
10
1
19
131
6
22
47
0
0
51
6
1
47
11
1
2
5
142
101
97
7
4
54
0
3
1
22
182
46
0
117
27
12
296
0
2
48
176
4
0
123
70
0
22
2
0
5
0
7
0
0
24
4
0
70
9
0
10
56
7
305
1
0
171
1
0
57
14
3
0
86
3
0
0
0
847
15
0
1
0
31
76
44
437
0
0
15
1
0
475
147
0
155
6
2
41
0
12
1134
0
347
22
10
0
3
0
552
0
18
1917
186
0
2
4
70
34
0
1
152
175
0
0
6
0
713
1
3
260
291
6
2
7
0
0
2
5
0
1
556
1
0
2
892
1
3
0
132
245
0
314
3
3
0
13
634
10
0
271
4
13
0
366
0
9
0
2
0
232
358
1
0
0
9
0
1
0
21
10
0
0
12
0
3
6
2
0
3
0
2
0
44
0
0
172
1
2
623
1291
1
48
749
4
459
17
379
1
53
0
0
0
0
1
4
28
0
3
0
0
0
0
16
88
0
0
4
1
149
0
0
2
0
0
612
0
698
1
0
96
3
2
0
9
12
12
0
685
0
19
33
0
0
115
0
1
39
0
0
0
16
0
0
0
0
0
1
0
0
1
7
66
1
0
453
1
1
36
1
9
2
0
2
6
1
46
378
0
0
0
0
0
0
1
0
9
0
0
425
60
0
8
3
2
4
33
8
0
25
1
1
0
112
0
0
454
0
3
635
0
0
0
0
0
0
0
0
38
286
3
1
6
365
2
95
0
1
455
0
0
5
47
5
67
1
94
1
4
0
0
1
176
2
26
0
0
0
1
0
15
0
0
0
790
0
0
7
2
273
0
0
0
41
15
967
164
5
280
186
0
81
366
105
0
0
0
89
0
46
0
1
1
1
109
1
0
156
0
4
0
407
10
0
0
11
7
1
6
1
0
5
0
1
2
47
0
102
1
3
0
12
3
60
1
0
1
0
1
0
0
25
1446
3
950
4
41
0
818
1
0
2
43
1
0
14
0
334
230
0
50
3
0
0
6
0
0
2
2
1
0
100
249
969
0
4
0
0
0
0
1
0
182
1397
0
4
59
0
0
0
0
480
0
8
196
295
1
0
0
217
0
98
0
3
4
0
1
0
233
1
0
21
0
0
0
1
11
0
0
458
3
0
0
0
10
774
0
0
508
290
0
50
282
0
199
930
14
0
0
254
0
0
192
0
0
20
0
128
3
5
3
0
9
0
96
12
0
0
103
0
0
134
1
3
4
1
171
397
0
0
0
0
66
1
1
40
104
0
6
163
18
2
6
633
6
445
0
0
6
147
0
0
135
1
0
0
196
1
0
2
0
7
0
17
0
10
132
16
0
1
26
0
95
4
54
701
9
15
0
0
20
0
0
0
0
0
0
0
0
7
100
0
1
51
4
491
0
8
0
0
3
52
17
1
0
403
11
0
5
0
117
2
59
0
0
1
48
