step,fire_size,cluster distr,mean tree density
11,[],"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 5, 2, 1, 1, 1, 3, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 3, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 4, 1, 1]",0.1171875
12,[],"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 5, 2, 1, 1, 1, 3, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 2, 1, 2, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 4, 1, 1]",0.1259765625
13,[],"[1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 5, 2, 1, 1, 5, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 4, 1, 1]",0.1318359375
14,[],"[1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 5, 2, 1, 1, 5, 4, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 3, 2, 1, 3, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 4, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 4, 1, 1]",0.1396484375
15,[],"[1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 5, 2, 1, 1, 5, 4, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 3, 1, 2, 1, 3, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 4, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 4, 1]",0.146484375
16,[],"[1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 5, 1, 2, 1, 1, 5, 4, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 3, 1, 2, 1, 1, 4, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 2, 2, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 4, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 3, 1, 1, 4, 1, 1]",0.154296875
17,[],"[1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 5, 2, 1, 2, 1, 5, 4, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 3, 1, 2, 1, 1, 6, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 2, 2, 1, 1, 1, 3, 2, 1, 1, 1, 2, 1, 4, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 3, 1, 1, 4, 1, 1]",0.162109375
18,[],"[1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 5, 2, 1, 1, 2, 1, 5, 4, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 3, 1, 2, 1, 1, 6, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 3, 2, 1, 1, 1, 2, 3, 1, 4, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 3, 1, 1, 1, 4, 1, 1]",0.171875
19,[],"[1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 6, 2, 1, 1, 1, 5, 4, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 2, 3, 3, 1, 2, 1, 6, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 3, 2, 1, 1, 2, 3, 1, 4, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 1, 1, 1, 4, 1, 1]",0.181640625
20,[],"[1, 4, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 6, 2, 1, 1, 1, 6, 5, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 2, 3, 3, 1, 2, 2, 6, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 7, 2, 3, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 3, 4, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 3, 1, 1, 1, 4, 1, 1]",0.1904296875
21,[],"[1, 4, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 6, 2, 1, 1, 1, 9, 5, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 3, 3, 3, 2, 2, 6, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 8, 2, 3, 1, 4, 1, 1, 1, 2, 1, 2, 2, 1, 2, 3, 5, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 3, 1, 1, 1, 4, 1, 1, 1]",0.2041015625
22,[],"[1, 4, 4, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 6, 2, 11, 1, 1, 5, 2, 1, 3, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 3, 4, 3, 2, 2, 6, 1, 1, 2, 2, 1, 1, 1, 3, 1, 1, 8, 2, 3, 1, 4, 1, 1, 1, 2, 1, 2, 2, 1, 2, 3, 5, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 3, 1, 1, 1, 4, 1, 1, 1]",0.2138671875
23,[],"[1, 4, 4, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 4, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 3, 6, 2, 11, 1, 1, 1, 5, 2, 1, 3, 1, 1, 2, 2, 1, 1, 3, 1, 1, 2, 3, 4, 3, 2, 2, 6, 1, 1, 2, 2, 1, 1, 1, 3, 1, 1, 8, 2, 3, 1, 4, 1, 3, 1, 1, 2, 1, 2, 1, 2, 3, 5, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 3, 2, 1, 1, 4, 1, 1]",0.2216796875
24,[],"[1, 4, 4, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 4, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 3, 6, 2, 11, 1, 1, 1, 5, 2, 1, 3, 1, 1, 3, 2, 1, 1, 3, 1, 1, 2, 3, 4, 3, 1, 2, 2, 6, 1, 1, 2, 2, 1, 1, 1, 3, 1, 1, 8, 2, 3, 1, 4, 1, 3, 1, 1, 2, 1, 2, 1, 2, 3, 1, 6, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 3, 3, 2, 1, 1, 4, 1, 1]",0.2294921875
25,[],"[1, 4, 4, 3, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 4, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 3, 6, 2, 11, 1, 1, 1, 7, 2, 1, 3, 1, 3, 2, 1, 1, 3, 1, 1, 2, 3, 4, 3, 1, 2, 2, 6, 1, 1, 2, 2, 1, 1, 1, 3, 1, 1, 8, 2, 3, 1, 4, 1, 3, 1, 1, 2, 1, 2, 1, 2, 3, 1, 6, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 3, 3, 2, 2, 1, 1, 4, 1]",0.2353515625
26,[],"[1, 4, 4, 3, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 4, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 3, 6, 2, 11, 1, 1, 1, 7, 2, 1, 3, 1, 3, 2, 1, 1, 3, 1, 1, 2, 3, 4, 3, 1, 2, 2, 6, 1, 1, 2, 2, 1, 1, 1, 3, 1, 1, 8, 2, 3, 1, 4, 1, 3, 1, 1, 2, 1, 2, 1, 2, 1, 3, 1, 6, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 3, 1, 3, 3, 2, 2, 1, 1, 4, 1, 1]",0.23828125
27,[],"[1, 4, 5, 3, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 4, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 3, 6, 2, 11, 1, 1, 1, 7, 2, 1, 3, 1, 3, 2, 1, 1, 3, 1, 1, 2, 3, 4, 3, 1, 2, 2, 1, 6, 1, 2, 2, 2, 1, 1, 1, 3, 1, 1, 8, 2, 3, 1, 4, 1, 3, 1, 1, 2, 1, 2, 1, 2, 1, 3, 1, 6, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 3, 1, 3, 3, 2, 2, 2, 1, 4, 1, 1, 1]",0.2431640625
28,[],"[1, 4, 5, 4, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 4, 1, 3, 1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 3, 6, 2, 16, 1, 1, 7, 2, 1, 3, 1, 3, 1, 3, 1, 1, 2, 3, 4, 3, 1, 2, 2, 1, 6, 1, 2, 2, 2, 1, 1, 1, 2, 3, 1, 1, 8, 2, 3, 1, 4, 1, 3, 1, 1, 2, 1, 2, 1, 2, 1, 3, 1, 6, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 3, 1, 3, 3, 2, 2, 2, 1, 4, 1, 1, 1]",0.2509765625
29,[],"[1, 4, 5, 4, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 4, 1, 3, 2, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 3, 6, 2, 1, 17, 1, 1, 7, 2, 1, 3, 1, 3, 1, 3, 1, 1, 2, 3, 4, 3, 1, 2, 2, 1, 6, 1, 2, 2, 2, 2, 1, 2, 2, 3, 1, 1, 8, 2, 3, 1, 4, 1, 1, 3, 1, 1, 2, 1, 2, 1, 2, 1, 3, 1, 6, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 3, 1, 2, 3, 1, 3, 3, 2, 2, 2, 1, 4, 1, 1, 1, 1]",0.2587890625
30,[],"[1, 4, 5, 4, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 4, 2, 3, 2, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 3, 6, 2, 1, 17, 1, 1, 7, 2, 1, 3, 1, 3, 1, 3, 1, 1, 2, 3, 4, 3, 1, 2, 2, 1, 6, 1, 2, 2, 2, 2, 1, 11, 3, 8, 1, 1, 1, 2, 3, 1, 1, 1, 3, 1, 1, 2, 1, 2, 1, 2, 1, 3, 1, 7, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 3, 3, 1, 2, 3, 1, 3, 3, 2, 2, 1, 4, 1, 1, 1, 1]",0.267578125
31,[],"[1, 4, 5, 4, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 4, 2, 3, 2, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 8, 1, 1, 1, 1, 6, 1, 3, 2, 1, 17, 1, 1, 7, 2, 1, 4, 1, 3, 1, 3, 1, 1, 1, 2, 3, 4, 3, 1, 2, 2, 1, 6, 1, 2, 2, 2, 2, 1, 11, 3, 8, 1, 1, 1, 4, 3, 1, 1, 3, 1, 1, 2, 1, 2, 1, 1, 2, 1, 3, 1, 1, 7, 1, 1, 1, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 1, 3, 3, 1, 2, 3, 1, 3, 3, 2, 2, 1, 4, 1, 1, 1, 1]",0.275390625
32,[3],"[1, 4, 1, 5, 4, 1, 1, 1, 1, 2, 3, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 4, 2, 3, 2, 2, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 3, 8, 1, 1, 1, 1, 6, 3, 2, 2, 1, 17, 1, 7, 2, 1, 4, 1, 3, 1, 3, 1, 1, 1, 2, 3, 4, 3, 1, 2, 2, 1, 6, 1, 2, 2, 2, 2, 1, 11, 3, 9, 1, 1, 1, 4, 3, 1, 1, 3, 1, 1, 2, 1, 2, 1, 1, 2, 1, 3, 1, 1, 7, 1, 1, 1, 1, 1, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 1, 3, 1, 2, 3, 1, 3, 3, 2, 2, 1, 4, 1, 1, 1, 1]",0.28515625
33,[],"[1, 4, 1, 5, 4, 1, 1, 1, 1, 2, 3, 1, 2, 1, 1, 3, 1, 1, 4, 1, 1, 1, 4, 2, 2, 2, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 8, 3, 8, 1, 1, 1, 1, 3, 2, 2, 1, 17, 1, 7, 2, 1, 4, 1, 3, 1, 3, 1, 1, 1, 2, 3, 4, 3, 1, 2, 2, 1, 6, 1, 2, 2, 2, 2, 1, 12, 3, 9, 1, 1, 1, 1, 4, 3, 1, 1, 1, 3, 1, 1, 3, 1, 2, 2, 1, 2, 1, 3, 1, 1, 7, 1, 1, 1, 1, 1, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 1, 3, 1, 2, 3, 1, 3, 3, 2, 2, 1, 4, 1, 1, 1, 1]",0.2890625
34,[],"[1, 4, 1, 5, 4, 1, 1, 1, 1, 2, 3, 1, 2, 1, 1, 4, 1, 1, 4, 1, 1, 1, 4, 2, 2, 2, 1, 1, 1, 3, 1, 2, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 8, 3, 8, 1, 1, 1, 1, 3, 2, 2, 1, 17, 1, 7, 2, 1, 4, 1, 3, 1, 3, 1, 1, 1, 2, 3, 4, 3, 1, 2, 2, 1, 6, 1, 2, 2, 2, 2, 1, 13, 3, 9, 1, 1, 1, 1, 4, 3, 1, 1, 1, 3, 1, 1, 3, 1, 2, 2, 1, 2, 1, 3, 1, 1, 7, 1, 1, 1, 1, 1, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 1, 3, 2, 1, 2, 3, 3, 3, 2, 2, 1, 4, 1, 1, 1, 1, 1, 1]",0.294921875
35,[],"[1, 4, 1, 5, 4, 1, 1, 1, 1, 2, 3, 1, 2, 1, 1, 4, 1, 1, 4, 1, 1, 1, 5, 2, 2, 2, 1, 1, 1, 3, 1, 2, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 8, 3, 8, 1, 1, 1, 1, 3, 2, 2, 1, 17, 1, 7, 2, 1, 6, 1, 3, 1, 3, 1, 1, 2, 4, 4, 3, 1, 2, 2, 1, 6, 1, 2, 2, 2, 2, 1, 13, 3, 9, 1, 1, 1, 1, 4, 3, 1, 1, 1, 3, 1, 1, 3, 1, 2, 2, 1, 2, 1, 3, 1, 1, 7, 1, 1, 1, 1, 1, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 1, 3, 2, 1, 2, 3, 3, 3, 2, 2, 1, 4, 1, 1, 1, 1, 1, 1]",0.2978515625
36,[],"[1, 4, 1, 5, 4, 1, 1, 1, 1, 2, 3, 7, 2, 1, 1, 4, 1, 1, 4, 1, 1, 1, 2, 2, 2, 1, 1, 1, 3, 1, 2, 2, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 8, 3, 8, 1, 1, 1, 1, 3, 2, 2, 1, 24, 1, 7, 2, 1, 1, 3, 1, 3, 1, 1, 2, 4, 4, 3, 1, 2, 2, 1, 6, 1, 2, 2, 2, 2, 1, 13, 1, 3, 9, 1, 1, 1, 3, 4, 3, 1, 1, 3, 1, 1, 3, 1, 2, 2, 1, 2, 1, 3, 1, 1, 7, 1, 1, 1, 1, 1, 1, 2, 3, 4, 2, 1, 1, 1, 1, 1, 3, 2, 1, 2, 3, 3, 3, 2, 2, 1, 4, 1, 1, 2, 1, 1, 1]",0.306640625
37,[],"[1, 4, 1, 5, 4, 1, 1, 1, 1, 2, 3, 7, 1, 2, 1, 1, 4, 1, 1, 4, 1, 1, 1, 2, 2, 2, 1, 1, 1, 3, 1, 4, 2, 1, 1, 3, 3, 2, 1, 1, 1, 1, 8, 3, 8, 1, 1, 1, 1, 3, 2, 2, 1, 29, 1, 7, 2, 1, 1, 3, 1, 3, 1, 1, 2, 4, 3, 1, 2, 2, 1, 6, 1, 2, 2, 2, 2, 1, 13, 1, 3, 9, 1, 1, 1, 3, 7, 3, 1, 1, 3, 1, 1, 3, 1, 2, 1, 2, 1, 3, 1, 1, 7, 1, 1, 1, 1, 1, 1, 2, 3, 4, 2, 1, 1, 1, 1, 1, 3, 2, 1, 2, 3, 3, 3, 2, 2, 1, 4, 1, 1, 2, 1, 1, 1, 1]",0.3134765625
38,[],"[1, 4, 1, 9, 4, 1, 1, 1, 1, 2, 3, 7, 1, 2, 1, 1, 4, 1, 4, 1, 1, 1, 3, 2, 1, 1, 1, 3, 1, 4, 2, 1, 4, 1, 3, 2, 1, 1, 1, 1, 8, 3, 1, 8, 1, 1, 1, 1, 3, 2, 2, 1, 29, 1, 7, 2, 1, 1, 3, 1, 4, 1, 1, 2, 4, 3, 1, 2, 2, 1, 6, 1, 2, 2, 2, 2, 1, 13, 1, 4, 9, 1, 1, 1, 4, 8, 3, 1, 1, 3, 1, 1, 3, 1, 2, 1, 2, 1, 3, 1, 1, 7, 1, 1, 1, 1, 1, 1, 2, 3, 4, 2, 1, 1, 1, 1, 1, 1, 3, 2, 1, 2, 6, 3, 3, 2, 2, 4, 1, 1, 2, 1, 1, 1]",0.3232421875
39,[],"[1, 4, 1, 9, 4, 1, 1, 1, 1, 2, 3, 7, 1, 5, 1, 1, 4, 1, 4, 1, 1, 1, 3, 1, 1, 1, 3, 1, 4, 2, 1, 4, 1, 3, 2, 1, 1, 1, 1, 8, 3, 1, 8, 1, 1, 1, 1, 3, 2, 2, 1, 29, 1, 7, 2, 1, 1, 3, 1, 4, 1, 1, 2, 4, 3, 1, 2, 2, 1, 6, 1, 2, 2, 2, 2, 1, 13, 1, 4, 1, 9, 1, 1, 1, 4, 8, 3, 1, 1, 3, 1, 1, 3, 1, 1, 2, 1, 2, 1, 3, 1, 1, 7, 1, 1, 1, 1, 1, 1, 2, 3, 4, 2, 1, 1, 1, 1, 1, 1, 3, 2, 1, 2, 6, 3, 3, 2, 2, 4, 1, 1, 2, 1, 1, 1]",0.326171875
40,[],"[1, 4, 1, 9, 4, 1, 1, 1, 3, 2, 3, 7, 1, 6, 1, 1, 4, 4, 1, 1, 1, 3, 1, 1, 1, 3, 1, 4, 2, 1, 4, 1, 3, 2, 1, 1, 1, 1, 8, 3, 1, 8, 1, 1, 1, 1, 3, 2, 2, 1, 29, 1, 7, 2, 1, 3, 4, 1, 4, 1, 9, 4, 3, 1, 2, 2, 1, 1, 2, 4, 2, 2, 1, 13, 1, 4, 1, 9, 1, 1, 4, 8, 3, 1, 1, 3, 1, 1, 4, 1, 1, 2, 1, 2, 1, 3, 1, 1, 7, 1, 1, 1, 1, 1, 1, 2, 3, 4, 2, 1, 1, 1, 1, 1, 1, 3, 2, 1, 2, 6, 3, 3, 2, 2, 4, 1, 1, 2, 1, 1, 1]",0.3330078125
41,[],"[1, 4, 1, 9, 4, 1, 1, 1, 3, 2, 1, 3, 7, 1, 6, 1, 1, 4, 5, 1, 1, 1, 3, 1, 1, 1, 3, 1, 4, 2, 1, 4, 1, 3, 2, 1, 1, 1, 1, 8, 3, 1, 8, 1, 1, 1, 1, 4, 2, 2, 1, 30, 1, 7, 2, 1, 3, 4, 1, 4, 1, 9, 4, 3, 1, 2, 2, 1, 1, 2, 4, 2, 2, 1, 13, 1, 4, 1, 9, 1, 1, 4, 8, 3, 1, 1, 3, 1, 1, 4, 1, 1, 2, 1, 2, 1, 3, 1, 1, 7, 1, 1, 1, 1, 1, 1, 2, 3, 4, 2, 1, 1, 1, 1, 1, 1, 3, 2, 1, 13, 3, 3, 2, 2, 4, 1, 1, 1, 1]",0.3388671875
