fire_size
3
89
92
434
4
724
22
272
309
6
730
8
245
59
15
389
36
166
5
2
433
210
10
1
598
27
44
38
697
14
25
10
560
183
69
500
3
1
24
51
280
3
485
22
3
16
69
2
344
92
16
498
4
22
174
126
414
20
132
635
6
8
374
30
1
29
639
74
3
6
36
4
8
538
69
22
116
130
161
24
9
214
18
410
2
17
15
10
769
1
8
27
26
36
18
545
8
682
63
1
724
1
3
1
27
19
7
733
8
1
573
61
254
350
39
1
87
266
88
112
42
31
380
26
1
1
653
3
104
34
408
52
119
3
662
18
14
18
560
9
1
22
85
4
441
20
6
28
8
621
26
11
643
1
11
25
4
10
504
38
183
24
406
504
1
2
72
501
208
57
133
1
44
362
99
292
1
89
21
513
25
8
54
475
96
1
6
77
560
5
12
1
4
241
355
49
4
751
1
818
2
1
5
393
87
37
2
3
124
454
437
1
48
8
219
22
1
649
7
16
7
19
20
216
655
8
19
3
121
5
629
3
57
4
33
69
14
324
182
11
9
2
16
401
333
1
332
6
1
4
5
483
13
316
266
1
106
18
2
7
131
47
285
1
5
483
2
767
1
7
9
369
1
4
327
93
26
552
380
5
15
479
2
1
5
278
1
2
209
141
407
34
16
646
261
33
378
208
46
735
10
33
188
253
1
1
606
29
1
57
536
62
7
18
36
12
553
3
38
211
222
99
3
802
1
1
12
7
298
19
387
17
9
7
156
127
9
638
1
511
11
63
2
4
527
21
5
16
651
14
16
97
269
42
48
1
659
19
77
18
1
4
572
28
33
479
190
5
46
341
276
1
1
5
160
296
97
595
2
12
150
489
18
6
20
26
2
13
147
305
