fire_size
1
1
1
2
1
3
2
1
2
4
1
1
1
3
4
6
2
1
18
6
9
2
2
1
2
10
6
17
1
4
1
8
1
4
5
8
3
9
1
3
7
7
3
6
6
38
5
9
9
13
30
2
1
19
3
5
32
10
2
10
8
43
13
2
8
4
18
27
60
2
3
1
1
3
32
8
4
9
51
16
6
45
20
2
1
20
19
108
53
14
13
54
10
51
10
63
4
1
115
3
71
10
11
59
26
144
35
84
20
77
6
160
1
124
14
13
111
48
309
11
92
17
16
211
62
96
24
51
72
71
2
2
117
137
162
151
3
53
25
14
84
148
351
29
19
112
71
97
298
25
245
44
1
14
257
1
6
46
65
1
4
35
105
2
214
4
19
6
6
97
58
3
2
361
32
1
22
100
1
104
224
336
18
2
1
5
3
4
2
3
52
4
1
6
37
23
7
352
11
1
15
90
2
80
1
17
1
27
3
9
385
2
125
142
13
1
98
77
4
88
30
7
63
6
16
12
9
4
74
5
18
53
7
10
5
22
4
2
1
26
2
5
1
65
6
127
86
3
77
506
4
3
122
6
75
37
8
138
15
141
3
18
99
118
5
378
177
29
1
34
53
45
11
18
13
12
9
71
5
1
113
38
4
122
9
18
5
2
1
16
44
7
4
70
7
16
29
30
34
3
4
1
124
236
145
23
14
5
163
44
4
312
1
87
12
2
7
117
3
1
9
16
139
1
46
3
73
70
13
93
42
197
126
8
5
2
33
36
6
24
2
109
5
84
2
1
5
78
2
41
3
2
10
4
13
4
1
190
1
4
7
11
55
64
107
45
160
988
2
5
5
22
71
85
17
1
156
148
3
1
243
10
1
9
11
395
3
263
55
446
9
14
1
2
7
114
3
11
39
183
16
18
6
7
49
3
2
41
1
1
131
108
1
66
63
13
28
29
1
9
432
16
2
141
99
1
1
273
2
23
40
3
1
6
48
183
1
32
8
17
318
13
37
35
1
75
32
33
11
111
43
20
1
7
147
1
35
199
2
182
1
19
158
1
1
6
3
138
12
149
2
270
4
206
10
1
7
59
5
4
84
143
1
118
1
13
73
1
4
90
4
8
21
270
2
1
12
710
2
3
19
1
120
71
7
9
7
75
76
63
1
14
33
2
1
12
7
3
64
38
37
74
5
173
384
87
43
33
3
116
5
38
142
89
13
2
1
17
131
175
1
1
2
4
21
4
11
25
94
2
2
3
9
100
55
142
95
3
2
146
11
62
21
1
248
121
198
45
91
7
3
80
10
205
5
93
2
106
17
11
5
13
3
1
43
1
1
12
345
12
1
374
19
2
57
9
20
16
49
4
162
152
2
3
235
67
62
190
24
5
63
36
1
1
161
147
20
6
7
78
206
1
153
12
3
17
362
1
1
198
13
42
1
8
68
33
30
22
36
3
2
64
8
1
3
196
30
327
2
21
72
1
2
152
5
2
87
4
6
34
10
10
417
9
27
1
64
33
15
23
4
1
74
80
69
7
157
1
2
9
1
28
1
43
17
6
1
1
40
26
90
3
5
1
4
43
185
17
12
104
4
237
8
16
1
284
32
5
198
757
1
3
5
173
14
9
5
91
234
59
7
152
7
15
5
2
2
10
38
26
53
12
271
1
20
1
27
1
4
2
52
17
104
3
1
45
21
122
54
1
13
27
59
7
1
1
32
45
184
1
131
8
6
2
5
