fire_size
1
1
1
1
1
1
1
1
2
5
5
2
3
2
4
5
3
2
23
5
2
3
2
2
1
1
6
10
6
15
4
1
10
20
1
2
14
3
1
1
2
1
8
3
1
6
37
9
7
2
15
1
11
14
10
39
42
4
1
14
3
1
10
23
2
5
25
16
18
1
3
5
5
2
6
22
154
9
17
3
42
15
13
1
47
6
77
38
2
45
6
3
19
28
12
11
15
2
1
196
19
16
44
70
1
209
54
1
20
15
59
25
5
146
10
147
36
1
6
64
381
22
10
3
1
16
7
18
16
9
461
85
1
12
113
2
4
9
4
184
8
31
174
423
7
138
15
2
36
1
268
9
124
91
1
60
1392
2
483
1
45
455
52
9
96
17
1
7
6
6
6
252
2
153
2
5
3
1
6
7
297
181
1
2
2
43
15
23
50
2
6
209
1
1
1
56
2
95
101
138
95
10
4
15
18
2
90
3
1
1
1
15
85
3
5
42
18
1
8
5
30
2
2
5
7
54
4
4
2
70
30
1
2
6
1
149
14
3
41
10
2
29
92
3
30
89
1
17
8
13
2
98
1
59
2
10
7
7
105
34
20
28
16
1
55
56
163
1
14
1
56
183
4
1
2
54
73
382
84
73
2
46
64
69
5
613
27
35
56
37
92
1
30
193
2
22
8
232
1
503
54
4
89
12
127
40
2
56
31
5
113
5
6
11
2
103
1
115
4
3
74
6
38
7
12
6
3
29
100
180
2
151
85
132
1
264
16
5
163
17
1
15
18
15
149
188
30
208
113
123
5
531
4
18
43
2
41
61
1
19
5
1
1
46
4
1
9
18
327
87
73
4
18
50
3
1
1
59
1
6
52
2
1
4
43
1
3
167
2
2
18
51
6
36
25
5
17
5
15
14
5
2
1
2
5
130
1
3
7
1
6
20
88
136
1
7
1
243
49
69
138
18
34
4
68
1
136
1
19
2
2
74
1
18
34
10
1
19
16
19
152
1
4
31
2
257
1
65
336
1
1
3
223
2
29
287
32
202
24
136
69
9
9
110
21
8
197
8
2
17
4
29
250
110
164
37
148
3
23
9
19
68
69
1
4
11
87
144
51
74
55
1
1
178
1
43
1
10
28
202
38
2
373
7
8
30
5
2
8
101
1
6
50
8
4
1
3
1
27
3
3
5
3
127
5
2
16
4
2
2
150
10
246
2
467
6
3
194
78
5
264
94
34
1
7
1
29
27
95
10
7
40
10
1
100
10
4
7
6
112
4
5
109
6
14
151
350
50
69
43
9
153
5
4
3
28
19
1
102
20
1
81
616
20
5
1
2
22
1
90
35
141
10
1
6
229
10
35
141
60
73
52
53
69
2
2
105
171
13
41
6
19
2
64
2
624
93
7
9
2
21
2
77
12
5
21
3
85
33
5
124
4
89
84
1
11
2
79
17
754
150
45
44
38
35
5
122
1
1
1
23
1
55
3
1
34
179
11
100
10
45
3
10
102
95
202
1
1
1
154
25
3
132
40
57
4
57
2
1
2
387
6
11
7
4
10
1
166
2
13
194
5
2
9
16
4
72
77
23
146
4
8
2
34
19
98
31
233
47
23
5
1
1
18
12
69
13
47
128
8
7
1
40
86
225
5
58
1
59
5
3
4
13
1
30
229
1
2
2
117
7
2
3
23
270
11
12
162
1
57
31
8
1
438
51
434
5
1
1
7
177
121
92
2
