fire_size
6
1
2
1
12065
15
1
7
8
5
3077
9941
5
23
14
8543
2723
71
5
2
21
1506
1298
10773
2
1
4
64
4863
83
1074
9424
44
763
4
2
291
743
1211
2
36
15
211
3924
249
2
5475
2
6118
1
86
4
3893
39
55
2494
938
1
76
153
4
43
14
4941
509
23
3876
16
2
3
983
1
406
2
2546
52
158
5974
7
92
3160
1
8
609
1272
1317
3003
65
8
2752
22
27
395
6650
1
2369
