fire_size
2
7
1
7
2
3
2
11
6
8
32
1
11
8
20
88
52
6
17
8
9
50
20
151
2811
2419
10704
12994
255
8
4911
1
7
1
1
6
4
4
38
13
3
111
14
32
7
24
15
750
21
9
43
42
12
1
22
209
2
7
18793
398
7901
1
1
11
976
333
5
22
3
1
4
6224
1
851
10
116
6
167
28
6
59
1912
13437
394
78
103
4
1
491
4
3
65
7
18056
77
2
10
4
11063
2
12
453
221
2
802
5
6
5426
9
195
1426
8182
16
1816
4138
238
3
34
23
90
13
1
7826
12335
1
1
52
129
77
1
12
5
1
2
228
6465
22
8042
26
46
2
10
177
1
84
4
154
4668
11241
7
60
25
1033
3
187
9701
1404
267
8673
36
5
1
9
418
18
11
119
2222
8
5104
52
4489
22
8
5571
6
36
9
2653
3
10523
3
2
9
4001
434
1
1
1
5331
5
14
9574
72
5903
236
4
142
1045
1
19
2827
1
25
2
7106
1
5488
4
4
3
96
34
14339
14
8062
1
17
1
264
1
1
3
39
6
1
8
17584
1
5
749
1
3
1
7
54
1
168
9185
6
746
19
67
5715
13
25
1525
19
14256
3
225
5
8271
8
2
576
