fire_size
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
3
2
1
1
2
1
1
1
1
1
3
1
2
1
1
1
1
2
1
1
1
1
1
2
1
1
1
1
4
2
1
1
2
4
1
1
4
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
2
1
3
1
1
2
1
4
1
1
3
2
4
1
6
1
1
3
2
4
2
1
1
2
1
1
1
2
1
4
5
1
1
2
1
1
2
1
1
2
3
1
4
1
4
2
2
1
1
1
2
1
2
1
1
4
6
2
1
3
5
1
2
2
2
3
2
2
3
1
4
2
4
1
2
1
2
1
1
3
1
2
1
2
1
3
1
1
4
4
3
4
1
1
2
4
1
3
2
7
1
1
1
1
5
2
1
1
5
3
1
2
1
6
4
4
2
5
4
1
3
2
1
1
1
2
2
5
4
6
2
1
1
3
3
6
4
6
3
1
1
3
2
1
2
4
1
1
6
4
1
1
1
6
3
1
1
1
4
6
11
1
6
3
1
3
1
1
1
1
7
2
3
2
1
1
2
5
1
7
9
10
2
7
1
3
3
9
2
1
2
1
4
3
2
2
1
8
1
2
11
2
2
6
3
4
1
2
1
7
1
3
6
1
1
1
3
2
7
2
2
3
8
4
2
1
15
3
5
3
2
11
5
6
5
3
4
16
5
2
6
8
1
9
10
5
10
1
3
12
8
5
1
1
1
1
2
3
3
1
1
2
4
1
9
8
2
20
4
1
1
6
1
3
4
1
12
6
7
2
3
5
8
6
1
2
1
1
1
3
6
9
8
1
5
4
8
15
2
8
2
3
2
1
13
6
4
9
10
1
2
4
2
9
1
3
1
2
2
2
6
1
19
7
4
3
1
11
37
1
1
1
1
1
13
1
1
3
1
5
2
2
2
9
2
5
1
29
1
10
5
3
17
3
1
20
3
4
5
1
9
9
6
3
4
9
2
10
2
3
4
10
6
3
3
6
1
2
7
1
1
3
24
5
3
7
21
6
12
3
1
4
2
1
1
4
2
3
7
13
1
1
2
4
21
9
1
6
1
5
16
18
6
5
10
8
2
8
1
4
18
14
8
2
18
6
1
10
1
9
1
4
9
1
1
10
7
1
7
18
6
1
2
3
2
26
4
8
5
3
5
1
6
8
6
2
16
2
21
2
1
1
1
4
3
2
11
16
1
5
4
21
20
33
9
16
4
1
5
3
3
2
1
1
1
16
17
8
3
1
2
1
5
16
8
5
4
6
6
7
1
13
2
1
6
5
18
9
1
2
10
6
7
5
7
6
4
14
43
3
1
9
1
21
16
2
1
8
2
7
14
9
23
2
14
8
2
1
9
6
5
5
7
3
1
1
3
6
13
2
32
1
2
8
6
1
3
1
19
4
25
3
7
1
21
1
18
35
3
2
10
4
7
6
1
11
15
4
2
11
33
14
4
1
1
2
5
8
17
22
8
5
4
44
5
4
3
3
11
33
2
5
15
11
3
8
5
14
6
11
8
1
1
3
1
3
2
15
22
21
4
1
4
4
5
10
6
2
1
4
50
28
9
10
7
1
54
2
7
14
11
1
24
8
13
3
40
6
22
1
27
52
11
6
10
30
2
1
40
1
5
14
3
5
28
1
7
34
3
4
3
27
4
2
13
11
2
1
1
5
8
3
6
17
8
17
3
15
2
8
9
16
1
28
1
