L,p,f,steps,param_id,run_id,num_fires,mean_size,max_size,remaining_trees,raw_file,perstep_file
256,0.01,0.1,1,1,1,54,1.037037037037037,2,604,/home/ijsbrand/CMS/CS/Project/CSS_project-19/data/f_over_p/experiment_12/fires_param1_L256_p0.01_f0.1_steps1_id1_20260122T191330Z.csv,/home/ijsbrand/CMS/CS/Project/CSS_project-19/data/f_over_p/experiment_12/perstep_param1_L256_p0.01_f0.1_steps1_id1_20260122T191330Z.csv
